Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,target
2974,4,0,0,0,0,1,1,0,3,0,3,2,0,4,2,2,3,3,1,4,1,1,1,1,4,4,4,1,0,2,4,2,4,1,5,1,1,4,4,4,1,4,0,4,4,1,2,2,0,2,1,2,2,1,4,2,0,0,2,2,1
419,0,3,1,1,1,3,1,0,0,1,1,1,3,4,1,3,2,3,1,4,1,0,1,1,1,4,1,1,0,2,1,1,4,0,0,0,2,1,4,1,1,4,4,2,0,1,0,0,1,4,2,2,2,0,1,0,2,1,2,4,1
3042,0,3,2,0,2,2,0,0,1,1,1,0,3,1,2,0,3,1,4,2,4,1,4,4,4,2,2,1,0,2,0,4,2,2,2,0,0,0,1,2,0,1,4,1,4,1,2,2,0,4,4,0,4,0,2,1,0,4,1,2,1
2968,1,1,1,3,2,2,1,1,1,3,3,1,1,1,3,3,2,2,1,4,2,0,4,4,4,4,4,1,0,2,0,0,0,1,1,1,0,2,0,4,1,2,0,2,0,1,4,1,0,0,0,2,1,1,1,4,2,2,4,2,1
350,1,1,0,2,3,1,0,1,1,0,1,0,2,2,0,1,1,1,1,4,4,2,4,1,1,1,0,1,0,2,2,4,1,4,1,5,4,4,2,0,2,1,1,4,2,2,0,2,0,1,0,4,2,0,0,0,4,0,1,2,1
787,3,1,1,3,2,1,3,2,0,0,1,3,1,0,1,0,1,3,2,4,4,4,1,4,1,1,0,1,0,2,1,2,1,0,5,2,0,2,0,2,1,1,1,0,2,1,1,1,2,2,1,0,1,1,1,1,4,2,4,2,1
2120,1,0,0,3,1,1,0,3,3,1,3,3,3,4,1,3,1,2,0,4,4,4,1,4,4,4,1,1,0,2,2,0,4,0,5,2,4,2,0,2,2,0,1,2,1,0,2,0,4,2,4,1,4,2,2,4,0,0,4,2,1
2099,3,0,1,1,0,2,2,3,1,3,3,3,3,4,3,3,3,3,2,4,4,1,4,0,1,1,1,1,0,2,1,1,0,2,1,0,0,1,0,2,4,2,1,1,1,0,2,2,2,1,4,1,4,2,0,4,2,0,2,4,1
2237,1,4,2,1,1,3,1,1,1,2,1,3,3,4,2,3,2,3,2,1,1,1,1,2,1,4,1,1,0,2,1,0,2,1,1,5,1,1,1,2,1,2,0,1,2,0,4,2,1,1,1,1,4,1,0,0,1,2,4,4,1
867,1,0,0,2,3,2,3,3,3,3,3,3,0,4,3,3,3,3,1,4,4,4,4,4,4,4,0,0,0,2,2,0,0,0,1,5,4,1,1,4,2,4,2,1,0,0,1,1,1,0,2,0,4,4,0,4,1,0,1,1,1
1060,1,0,2,1,3,2,0,1,3,1,1,1,0,2,0,2,3,1,1,0,1,4,1,1,1,4,2,4,0,2,2,4,1,2,2,2,1,0,2,1,0,2,2,1,1,2,4,0,2,0,0,2,4,1,4,2,2,1,0,2,1
1392,1,0,0,3,0,1,0,1,3,3,0,0,3,4,0,3,1,3,4,4,0,4,1,1,4,4,4,4,0,2,2,4,4,0,1,1,1,0,4,2,1,0,2,4,4,2,4,4,0,1,4,2,4,0,1,1,0,2,1,1,1
747,4,3,0,1,3,3,0,1,0,3,3,1,0,4,3,3,1,1,1,4,4,0,4,1,4,1,1,1,0,2,0,4,1,1,2,5,4,1,4,2,2,1,4,0,1,4,4,4,2,0,4,2,0,2,0,2,2,4,0,4,1
3151,3,1,3,2,3,1,0,0,0,2,3,2,1,4,1,3,3,2,4,1,0,0,4,1,4,1,0,1,0,2,2,1,4,1,1,5,2,2,4,4,2,4,1,4,0,1,1,1,0,4,2,2,0,1,1,1,0,2,0,2,1
1021,4,4,2,2,2,3,0,0,3,0,0,3,3,0,0,1,3,3,4,4,4,4,4,4,4,0,0,4,0,2,2,4,1,2,1,5,4,4,2,1,4,2,4,4,1,2,4,2,0,4,0,4,2,0,2,0,1,0,2,0,1
868,4,4,2,0,3,0,0,1,0,3,2,0,1,0,3,3,3,3,1,1,4,4,4,4,1,4,0,1,0,2,0,0,4,2,0,0,0,1,0,2,4,0,2,0,0,2,4,1,0,4,1,4,1,0,2,0,0,0,4,2,1
2044,0,0,1,3,2,0,0,0,2,3,0,1,3,1,1,1,3,1,1,4,4,4,4,1,4,2,2,1,0,2,2,0,1,2,0,1,0,0,1,4,4,0,0,4,2,1,1,4,2,1,1,4,0,4,4,0,1,0,0,0,1
10,1,1,3,2,0,0,1,1,0,1,1,3,3,1,0,0,1,3,4,2,4,4,1,1,0,1,0,1,0,2,2,0,4,2,1,1,0,2,2,1,1,0,0,2,2,4,2,2,0,2,1,0,0,1,1,2,2,4,2,2,1
2733,3,0,3,1,3,2,2,1,3,2,0,1,3,4,0,3,3,3,4,1,4,4,2,0,4,4,1,4,0,2,2,1,4,2,0,2,2,4,4,2,2,4,4,4,1,0,2,1,0,4,2,4,0,4,1,4,2,1,4,4,1
1822,4,1,1,3,1,0,3,2,1,0,3,1,1,0,1,1,1,1,1,4,4,1,1,4,1,1,1,1,0,2,2,0,0,4,0,2,1,1,0,2,2,4,1,4,2,2,1,4,2,2,2,4,1,2,2,1,0,1,0,0,1
111,0,3,1,3,0,0,2,3,1,1,3,2,1,1,1,3,1,0,4,4,4,1,1,1,4,1,4,1,0,2,2,1,0,4,2,2,0,2,4,1,1,4,2,4,2,2,1,0,4,1,1,0,1,2,0,0,0,1,4,0,1
351,4,3,0,1,1,3,2,0,3,1,3,3,3,2,1,3,1,3,1,1,1,1,1,4,2,2,1,1,0,2,4,4,2,0,2,2,0,2,2,0,2,0,0,1,1,1,2,2,0,1,4,4,1,4,2,2,0,0,1,1,1
2493,1,0,2,2,1,1,1,1,3,1,0,1,1,0,1,1,3,1,4,2,1,1,4,0,1,1,4,1,0,2,4,2,0,0,2,5,4,1,1,1,4,4,2,4,2,2,2,0,2,2,1,1,1,4,2,2,0,0,2,1,1
2974,4,0,0,0,0,1,1,0,3,0,3,2,0,4,2,2,3,3,1,4,1,1,1,1,4,4,4,1,0,2,4,2,4,1,5,1,1,4,4,4,1,4,0,4,4,1,2,2,0,2,1,2,2,1,4,2,0,0,2,2,1
258,0,3,1,0,0,1,3,2,0,0,0,1,1,4,2,1,3,3,4,1,4,4,1,1,0,4,4,4,0,2,1,0,4,0,1,1,1,4,4,4,4,4,2,2,0,2,0,1,0,0,0,4,4,0,4,2,1,0,1,0,1
484,4,3,1,2,0,1,0,1,1,1,3,1,1,1,2,1,1,1,4,1,4,1,2,2,1,1,2,1,0,2,2,2,1,2,1,5,2,0,4,2,2,0,1,2,0,2,0,1,1,0,4,2,0,0,2,2,0,2,4,4,1
419,0,3,1,1,1,3,1,0,0,1,1,1,3,4,1,3,2,3,1,4,1,0,1,1,1,4,1,1,0,2,1,1,4,0,0,0,2,1,4,1,1,4,4,2,0,1,0,0,1,4,2,2,2,0,1,0,2,1,2,4,1
150,4,4,2,2,3,1,1,0,1,1,0,1,3,1,0,1,3,2,4,4,4,4,2,4,4,4,1,1,0,2,2,0,2,2,0,2,0,2,2,2,0,4,1,2,1,1,1,4,1,1,1,0,2,1,4,0,0,1,0,1,1
1378,3,3,2,0,3,1,1,0,1,3,1,0,0,2,2,1,3,1,1,1,4,4,2,1,1,1,0,1,0,2,2,4,1,1,5,1,0,4,2,1,1,4,1,4,1,1,4,1,1,4,1,4,4,2,1,4,2,1,4,1,1
149,4,1,3,1,3,1,3,1,3,1,3,3,1,1,1,1,1,3,2,1,1,1,1,1,4,4,2,1,0,2,2,4,0,2,0,0,1,4,2,1,0,4,2,4,1,1,0,1,1,4,0,2,0,1,2,2,0,4,1,1,1
122,0,3,1,3,0,0,2,3,1,1,3,2,1,1,1,3,1,0,4,4,4,1,1,1,4,1,4,1,0,2,2,1,0,4,2,2,0,2,4,1,1,4,2,4,2,2,1,0,4,1,1,0,1,2,0,0,0,1,4,0,1
77,3,3,2,1,1,3,2,2,1,1,1,1,1,1,1,0,3,1,4,1,4,2,4,1,4,4,2,1,0,2,2,0,1,0,0,5,2,1,1,2,4,1,4,4,1,4,2,4,1,4,1,2,4,2,2,2,2,1,0,4,1
2765,4,1,0,1,2,1,0,3,1,1,3,1,3,2,1,3,3,3,1,1,4,1,4,1,4,4,1,1,0,2,0,1,0,0,2,5,0,1,4,0,1,1,2,0,2,4,1,0,0,4,1,4,4,1,2,1,0,1,0,1,1
540,3,4,2,1,1,1,1,3,0,1,2,1,1,4,1,3,1,1,4,4,2,1,4,1,1,1,4,1,0,2,2,2,1,1,5,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,4,1,0,2,2,0,1,2,4,4,1
1511,3,1,1,3,1,3,0,3,3,1,2,3,2,1,2,3,1,3,1,1,2,4,1,4,1,1,2,1,0,2,2,4,1,0,2,1,4,1,1,2,1,1,2,0,0,2,2,1,2,1,1,2,1,1,0,0,2,2,0,0,1
2413,3,3,2,0,0,1,1,3,2,0,1,2,2,0,2,0,1,1,1,4,2,2,2,1,4,4,1,1,0,2,2,4,2,2,1,1,0,4,1,0,0,0,1,0,1,2,4,2,2,0,2,0,0,2,2,0,1,1,2,2,1
2455,0,1,1,0,2,2,0,1,1,1,3,1,3,4,1,1,3,1,4,2,1,1,1,4,2,1,1,1,0,2,2,4,2,0,0,2,4,2,4,1,1,2,2,0,1,2,1,0,1,1,1,4,1,0,4,1,2,0,1,0,1
2550,3,4,2,2,1,1,3,2,0,1,1,1,2,2,0,1,3,1,1,4,1,4,2,1,4,1,4,1,0,2,1,1,1,4,1,0,2,4,1,4,2,1,0,2,2,2,1,4,1,1,0,4,0,0,4,2,0,1,0,2,1
1290,3,0,1,1,3,1,3,1,1,3,3,1,3,1,3,3,1,1,4,4,1,0,1,4,4,4,2,1,0,2,0,2,2,1,5,2,2,0,0,2,0,1,2,2,1,0,2,1,1,2,1,1,2,2,0,1,4,2,2,2,1
109,3,1,3,1,0,2,2,2,1,3,3,1,3,4,2,3,1,1,4,4,4,1,1,4,4,1,1,1,0,2,2,2,1,2,5,2,0,4,2,2,4,2,2,2,1,0,4,2,2,2,4,1,0,2,0,0,2,2,0,4,1
1085,4,3,0,0,0,3,2,3,3,3,3,3,1,1,3,3,2,3,2,4,0,4,4,4,4,0,0,1,0,2,2,2,1,4,2,0,0,2,0,1,0,4,4,0,4,2,2,0,2,0,0,0,2,0,1,4,2,2,0,0,1
2668,3,0,3,3,0,0,3,1,3,1,1,3,3,2,1,3,3,2,1,1,4,2,2,0,1,4,0,1,0,2,1,2,0,4,2,1,1,0,2,0,2,0,2,0,0,1,2,4,1,1,0,2,0,2,0,1,4,1,0,1,1
3026,0,0,1,1,3,3,3,1,1,3,1,3,2,4,1,1,3,1,4,1,4,4,4,4,2,4,0,4,0,2,2,1,1,2,0,1,1,0,2,4,2,1,0,1,2,1,2,4,1,4,1,1,0,2,2,2,1,4,4,1,1
534,1,4,1,0,3,1,3,2,3,1,3,1,3,2,1,1,1,0,1,1,1,4,1,1,1,4,1,1,0,2,0,1,1,4,0,5,2,0,2,1,0,2,1,2,2,0,0,2,2,4,2,2,4,2,2,0,2,4,4,1,1
2493,1,0,2,2,1,1,1,1,3,1,0,1,1,0,1,1,3,1,4,2,1,1,4,0,1,1,4,1,0,2,4,2,0,0,2,5,4,1,1,1,4,4,2,4,2,2,2,0,2,2,1,1,1,4,2,2,0,0,2,1,1
1005,3,1,2,2,2,1,3,2,2,3,1,2,2,2,1,1,3,1,4,4,2,4,1,4,1,1,2,1,0,2,4,2,4,2,5,0,0,1,2,1,0,2,2,1,1,4,2,2,2,1,1,4,2,1,4,2,2,2,2,1,1
3116,4,1,2,2,1,1,1,1,0,1,3,2,0,1,1,1,3,1,4,4,1,4,1,4,2,1,0,1,0,2,1,4,1,1,5,2,0,2,1,1,0,1,4,2,1,1,4,2,1,4,2,2,4,2,0,1,4,1,4,2,1
1855,4,0,0,3,1,2,3,3,2,0,3,3,1,1,1,3,3,1,1,1,4,1,1,1,4,1,0,1,0,2,0,0,0,2,1,0,4,1,1,1,4,2,2,0,2,0,0,1,0,2,1,1,4,2,2,0,2,2,0,2,1
2864,1,1,1,0,0,0,2,2,3,0,0,0,1,0,1,1,3,2,2,2,4,1,4,4,4,4,1,1,0,2,1,4,4,2,5,2,0,2,0,1,0,2,1,2,0,2,2,0,1,2,1,1,4,1,2,0,2,0,4,0,1
1595,1,1,0,0,2,2,1,3,0,0,1,3,3,1,3,2,3,3,4,4,4,2,4,4,0,1,4,4,0,2,4,4,2,2,0,2,0,0,2,2,0,0,1,2,0,2,0,2,0,0,2,2,0,0,0,4,4,0,2,4,1
1983,0,3,2,2,3,1,1,1,3,1,0,1,1,4,3,1,1,1,1,1,1,4,4,4,4,1,1,1,0,2,0,2,1,1,0,5,1,4,4,1,1,1,0,2,1,1,1,0,1,1,0,4,1,1,1,1,0,4,1,2,1
2915,0,3,1,2,1,1,1,3,1,3,2,3,1,4,3,3,1,1,0,4,2,2,2,0,2,1,0,1,0,2,1,1,0,4,5,5,2,2,2,2,1,1,0,4,1,1,4,2,0,0,1,1,4,2,2,4,2,1,1,2,1
2621,3,0,0,2,0,0,0,3,2,0,1,1,1,4,2,3,2,1,4,4,4,4,2,4,1,1,1,1,0,2,0,2,0,0,0,1,1,0,4,1,4,2,1,1,2,4,2,4,2,0,1,4,2,2,4,2,2,2,0,4,1
2265,4,3,2,1,1,3,2,0,1,0,1,3,3,1,0,1,1,3,1,1,4,4,4,0,4,2,2,1,0,2,0,2,0,4,2,0,0,4,2,4,2,0,0,2,2,4,2,1,4,2,2,0,1,4,4,4,2,0,2,1,1
2335,4,4,0,0,3,2,3,1,3,1,1,1,0,0,0,1,1,3,1,0,1,1,1,0,0,1,1,1,0,2,2,0,2,0,0,0,4,4,1,1,2,2,0,2,4,2,0,1,4,1,4,0,4,1,0,1,1,0,0,1,1
430,1,1,3,2,0,3,1,3,2,2,2,3,1,4,1,1,1,1,4,1,1,1,0,1,1,1,4,1,0,2,2,2,0,2,1,1,0,2,2,1,4,1,2,2,1,0,4,4,4,1,4,2,2,1,0,2,1,0,0,2,1
1396,1,4,0,0,1,0,0,2,3,3,3,3,3,1,3,2,3,0,4,2,4,0,0,1,4,4,1,4,0,2,2,4,2,0,0,0,2,0,1,1,1,1,4,2,0,1,0,0,0,0,2,0,1,0,0,4,1,0,4,1,1
2932,4,1,0,2,1,3,3,3,3,3,1,3,3,4,3,1,3,1,4,1,4,1,1,4,1,4,4,1,0,2,2,0,4,1,0,5,1,4,4,1,4,1,2,0,0,1,1,1,1,2,0,2,4,2,0,1,0,0,2,1,1
2862,4,1,3,1,0,1,3,0,2,2,1,1,1,4,3,1,3,3,1,1,4,4,1,1,1,1,0,0,0,2,1,4,4,2,1,5,1,1,0,2,2,1,4,2,2,0,4,0,1,0,0,2,2,2,2,1,2,2,2,4,1
1132,1,3,3,3,0,0,3,3,3,2,3,1,3,4,1,3,3,3,4,0,4,4,1,4,4,4,0,4,0,2,0,1,4,2,0,0,4,4,4,4,2,2,0,0,2,1,0,2,4,0,4,2,4,4,2,2,4,0,0,2,1
1434,1,1,1,1,0,1,1,1,1,3,1,0,1,4,1,3,2,1,4,4,1,4,1,1,1,1,2,1,0,2,2,0,4,2,5,5,1,1,4,2,4,1,1,4,4,1,1,1,1,0,1,1,0,1,1,0,0,2,0,1,1
111,0,3,1,3,0,0,2,3,1,1,3,2,1,1,1,3,1,0,4,4,4,1,1,1,4,1,4,1,0,2,2,1,0,4,2,2,0,2,4,1,1,4,2,4,2,2,1,0,4,1,1,0,1,2,0,0,0,1,4,0,1
491,1,4,2,0,2,2,0,1,1,0,1,0,1,0,1,1,0,1,4,4,1,1,1,0,1,4,1,1,0,2,2,1,4,2,0,2,1,4,2,2,0,2,0,4,4,1,0,2,0,0,0,2,0,1,2,1,1,1,4,2,1
1129,3,1,0,2,3,0,0,2,0,2,3,1,3,4,0,0,3,3,4,4,2,4,4,4,4,1,0,1,0,2,2,4,4,2,5,5,4,4,2,0,0,4,2,2,4,0,0,0,2,4,4,2,0,4,2,1,0,4,4,1,1
45,0,1,1,1,1,3,3,1,0,1,2,3,1,4,3,3,2,1,4,4,2,4,1,1,4,2,2,1,0,2,2,0,4,2,5,5,1,1,4,2,4,1,1,4,4,1,1,1,1,0,1,1,0,1,1,0,0,2,0,1,1
2081,0,3,2,2,1,1,1,1,3,1,0,1,1,4,3,1,1,1,1,4,1,1,4,4,4,1,1,1,0,2,0,2,1,1,2,5,1,4,4,1,1,1,0,2,1,1,1,0,1,1,0,4,1,1,1,1,0,4,1,2,1
2764,3,0,1,1,3,1,3,1,0,3,3,1,0,1,1,1,1,3,4,1,1,1,4,2,1,1,0,2,0,2,1,4,2,2,5,0,1,1,0,2,0,1,0,2,1,1,1,1,0,2,4,4,1,0,4,4,0,2,1,1,1
348,0,0,0,3,1,1,0,1,1,3,2,1,1,1,1,0,3,1,1,4,1,4,2,4,4,1,1,1,0,2,2,4,2,0,5,1,1,4,0,2,2,4,2,2,0,2,2,1,1,2,0,0,0,2,4,0,1,0,4,2,1
672,3,1,0,2,1,1,1,0,2,0,1,1,3,0,1,1,3,1,4,4,2,1,4,4,4,4,2,1,0,2,1,0,0,4,0,5,0,0,0,4,2,4,1,0,1,1,1,4,2,2,2,1,2,1,1,1,0,1,0,0,1
3105,3,4,3,3,1,3,0,0,3,3,2,1,3,0,3,3,2,3,1,1,4,0,4,1,4,1,0,4,0,2,0,1,4,1,1,5,2,2,4,4,2,4,1,4,0,1,1,1,2,4,2,2,0,1,1,1,0,2,0,2,1
842,1,4,1,1,0,3,2,1,3,1,1,1,0,1,0,3,1,3,4,1,1,0,4,4,4,4,4,1,0,2,0,4,1,0,1,1,4,4,1,4,0,1,2,0,2,2,0,1,0,2,2,2,1,1,4,4,1,1,0,2,1
1215,1,4,1,0,1,3,1,3,2,1,3,3,2,4,0,1,3,1,1,1,4,1,1,1,4,1,1,1,0,2,2,4,2,1,1,1,2,1,1,1,1,4,2,1,0,4,1,1,1,4,0,0,0,0,2,1,4,4,1,2,1
329,4,3,0,1,1,3,2,0,3,1,3,1,3,0,1,3,1,3,1,1,1,1,1,4,2,2,1,1,0,2,1,4,2,0,2,2,0,2,2,0,2,0,0,1,1,1,2,2,1,1,4,4,1,4,2,2,0,0,1,1,1
205,1,4,3,3,1,3,1,1,0,0,0,1,0,4,0,0,0,0,4,0,4,4,4,1,4,4,0,4,0,2,1,4,0,1,1,5,2,1,1,4,4,4,1,4,2,2,0,0,2,0,0,1,4,4,4,2,1,1,0,4,1
2539,4,1,1,3,1,0,3,3,1,1,3,2,1,2,3,1,3,2,1,4,4,1,1,4,1,1,1,1,0,2,1,0,0,0,0,2,1,2,4,2,0,4,1,4,4,2,1,4,2,2,2,4,1,2,2,1,0,1,0,2,1
2731,0,3,0,1,0,3,3,3,2,1,3,2,1,0,1,3,3,3,1,1,4,4,2,1,4,4,2,4,0,2,2,4,4,2,2,5,4,4,4,2,1,2,2,0,4,4,2,1,1,0,1,4,2,0,4,2,0,4,4,1,1
3151,3,1,3,2,3,1,0,0,0,2,3,2,1,4,1,3,3,2,4,1,0,0,4,1,4,1,0,1,0,2,2,1,4,1,1,5,2,2,4,4,2,4,1,4,0,1,1,1,0,4,2,2,0,1,1,1,0,2,0,2,1
1600,4,1,0,0,3,1,3,0,0,2,2,1,3,4,3,3,2,3,2,0,4,1,2,4,1,1,0,1,0,2,2,4,2,0,1,0,0,4,1,4,1,1,0,0,4,0,2,0,1,4,4,2,4,2,4,1,4,4,1,0,1
236,1,3,2,2,2,3,3,3,0,3,2,0,0,4,2,2,2,3,2,2,2,1,2,4,4,4,2,1,0,2,2,4,2,2,2,1,1,4,2,2,1,4,1,0,2,2,2,0,0,2,2,2,1,0,1,1,1,0,2,4,1
1217,1,4,0,1,1,0,3,0,3,1,3,3,2,0,3,1,0,3,1,1,4,4,4,4,1,4,2,4,0,2,2,0,0,4,1,2,2,0,4,0,4,0,0,1,0,4,1,0,4,1,1,2,2,2,4,0,1,1,1,0,1
1094,0,4,3,0,3,3,0,3,3,0,3,3,0,4,3,0,3,3,0,4,4,0,4,4,0,4,2,4,0,2,2,2,2,0,1,1,4,2,2,0,2,1,1,4,4,2,0,2,2,2,0,0,0,4,0,0,0,1,4,4,1
3161,1,0,0,1,1,1,3,1,0,3,2,0,1,1,0,1,1,0,2,1,4,1,4,1,1,1,1,1,0,2,4,1,4,2,1,5,1,1,0,2,2,2,0,1,4,4,1,0,1,1,1,1,0,1,1,1,0,1,1,2,1
2220,1,4,2,0,1,1,3,1,3,1,0,0,3,1,3,1,1,3,4,4,1,1,4,1,1,1,1,0,0,2,2,1,4,2,1,5,2,1,4,1,1,4,2,1,4,2,1,1,1,4,2,4,2,2,2,1,4,2,4,2,1
3121,1,0,3,3,3,3,3,2,3,3,2,3,1,4,1,1,3,3,4,1,0,4,1,4,1,0,0,1,0,2,1,4,1,1,5,2,2,2,0,0,0,4,2,4,2,1,4,2,2,4,2,0,1,4,2,4,4,4,4,2,1
490,1,1,2,0,2,3,1,0,1,3,1,1,3,2,3,1,0,1,4,4,0,1,1,1,4,2,0,1,0,2,2,1,1,4,0,2,0,1,4,1,1,1,2,0,2,2,1,4,4,1,1,4,1,4,4,4,2,2,1,1,1
1962,3,3,2,1,2,2,2,2,1,3,2,0,1,1,2,0,2,2,2,2,2,4,2,2,2,2,1,1,0,2,2,4,4,1,5,1,0,1,0,1,1,1,4,1,1,0,2,4,2,2,0,4,2,0,4,4,2,2,1,4,1
3069,3,3,1,2,1,1,1,2,3,2,1,3,1,0,1,0,1,2,4,1,1,4,1,1,1,2,2,1,0,2,0,2,0,2,1,5,2,1,2,4,2,0,1,1,2,0,2,1,1,1,2,0,2,4,2,1,1,2,1,2,1
893,3,1,0,2,2,2,3,3,2,3,2,0,3,2,0,2,2,1,4,1,4,1,2,2,4,2,2,1,0,2,2,4,2,2,0,2,2,4,4,1,0,0,2,0,1,2,2,1,1,1,1,0,0,4,2,0,0,2,0,4,1
2041,4,1,1,2,1,3,2,0,1,2,1,3,2,1,3,3,3,2,2,1,4,2,4,1,4,1,1,1,0,2,0,4,2,4,2,2,4,2,2,4,2,1,4,2,0,0,1,4,1,1,0,0,2,0,2,2,0,1,1,0,1
2065,4,3,2,1,1,0,2,1,1,3,1,3,0,0,1,3,1,1,0,2,1,1,1,1,1,4,4,1,0,2,1,0,4,1,5,1,4,2,2,1,4,0,1,2,0,1,0,4,1,1,1,4,2,0,2,2,2,1,0,1,1
1420,1,1,1,1,0,1,0,1,2,0,1,3,1,4,1,3,1,2,4,4,1,4,1,1,1,1,0,1,0,2,1,1,0,2,2,5,1,4,1,1,0,2,1,4,2,2,2,2,4,2,2,0,1,2,4,2,1,1,1,0,1
1999,3,1,2,1,1,3,2,0,0,3,3,3,3,1,3,2,0,1,4,1,4,4,1,1,1,0,4,1,0,2,0,1,1,1,1,1,1,0,0,0,2,0,1,0,1,0,1,2,4,2,0,1,1,1,0,1,1,0,1,1,1
747,4,3,0,1,3,3,0,1,0,3,3,1,0,4,3,3,1,1,1,4,4,0,4,1,4,1,1,1,0,2,0,4,1,1,2,5,4,1,4,2,2,1,4,0,1,4,4,4,2,0,4,2,0,2,0,2,2,4,0,4,1
541,1,0,2,2,3,1,1,1,3,2,0,0,0,1,3,1,3,3,4,1,4,1,1,4,4,0,1,1,0,2,1,4,0,4,0,5,1,4,2,2,2,4,2,4,2,2,4,2,1,4,2,2,1,0,2,1,4,2,4,2,1
1836,4,4,0,3,0,0,1,3,3,2,2,2,1,4,3,2,2,3,1,4,4,1,4,2,4,4,0,1,0,2,4,1,4,4,2,2,4,2,0,4,2,1,1,4,4,2,2,0,1,0,2,1,0,2,1,0,0,1,4,1,1
2068,1,1,0,1,1,1,3,1,1,0,2,1,1,1,1,1,0,0,1,4,1,1,4,1,1,4,2,1,0,2,0,1,0,0,2,1,4,2,2,4,2,4,1,4,0,0,2,0,0,1,4,0,1,1,1,2,2,0,1,4,1
256,0,0,1,0,0,3,1,1,3,3,3,3,3,4,3,3,1,3,4,1,1,1,4,4,2,1,1,1,0,2,0,1,0,0,2,0,2,4,2,0,2,2,4,4,2,1,4,1,0,4,1,2,2,4,4,4,0,0,0,2,1
2952,3,0,3,2,3,3,0,0,1,1,0,3,3,1,3,1,1,3,4,1,4,1,1,1,1,0,0,1,0,2,4,4,1,1,1,1,0,2,2,2,0,1,1,4,1,4,1,4,1,4,0,0,4,1,0,2,1,1,1,4,1
1129,3,1,0,2,3,0,0,2,0,2,3,1,3,4,0,0,3,3,4,4,2,4,4,4,4,1,0,1,0,2,2,4,4,2,5,5,4,4,2,0,0,4,2,2,4,0,0,0,2,4,4,2,0,4,2,1,0,4,4,1,1
77,3,3,2,1,1,3,2,2,1,1,1,1,1,1,1,0,3,1,4,1,4,2,4,1,4,4,2,1,0,2,2,0,1,0,0,5,2,1,1,2,4,1,4,4,1,4,2,4,1,4,1,2,4,2,2,2,2,1,0,4,1
2661,3,1,2,0,1,3,2,1,1,3,2,0,1,4,3,1,3,1,1,4,4,4,1,0,4,4,4,1,0,2,1,0,1,1,0,5,2,0,0,2,1,4,4,1,4,1,0,1,2,2,2,1,1,4,2,2,4,4,4,4,1
806,1,1,0,1,1,1,3,1,1,0,2,1,1,1,1,1,0,2,1,4,1,1,4,1,1,4,2,1,0,2,0,1,0,0,2,1,4,2,2,4,2,4,1,4,0,2,2,0,0,1,4,0,1,1,1,2,2,0,1,1,1
197,0,0,3,2,3,0,3,0,3,2,3,0,0,4,0,0,3,3,1,4,4,1,0,4,4,4,4,1,0,2,2,0,0,2,0,0,2,0,0,4,4,0,1,0,2,0,0,0,4,0,1,0,4,1,1,0,2,2,0,2,1
2521,3,1,3,1,0,2,1,3,1,3,3,1,3,4,2,3,3,3,1,0,0,1,4,1,0,1,0,1,0,2,0,4,2,2,0,2,2,0,2,0,1,4,1,4,2,0,2,1,0,2,4,4,1,0,4,0,2,0,4,2,1
150,4,4,2,2,3,1,1,0,1,1,0,1,3,1,0,1,3,2,4,4,4,4,2,4,4,4,1,1,0,2,2,0,2,2,0,2,0,2,2,2,0,4,1,2,1,1,1,4,1,1,1,0,2,1,4,0,0,1,0,1,1
91,1,1,1,3,1,0,1,1,1,1,0,0,3,4,1,1,1,1,2,1,4,2,1,1,4,4,1,4,0,2,2,0,4,0,0,2,4,2,4,2,0,2,1,1,0,1,4,2,2,0,2,0,0,2,1,0,2,1,0,1,1
138,3,1,0,3,1,0,1,3,0,0,2,2,2,0,2,2,2,1,4,1,4,2,4,1,1,1,1,4,0,2,2,4,0,4,2,2,0,0,4,1,4,4,2,1,2,2,1,0,4,1,1,0,1,2,0,2,0,1,1,0,1
428,0,3,1,1,1,3,1,0,0,1,1,1,3,4,1,3,2,3,1,4,1,0,1,1,1,4,1,1,0,2,1,1,4,0,0,0,2,1,4,1,1,4,4,2,0,1,0,0,1,4,2,2,2,0,1,0,2,1,2,4,1
2048,4,3,2,1,1,0,2,1,1,3,1,3,0,0,1,3,1,1,0,2,1,1,1,1,1,4,4,1,0,2,1,0,4,1,5,1,1,2,2,1,4,0,1,2,0,1,0,4,1,1,1,4,2,0,2,2,2,1,0,1,1
840,0,4,2,3,0,0,3,3,1,2,2,0,0,1,2,0,3,3,1,4,4,1,1,4,4,4,2,1,0,2,0,4,1,0,1,1,4,4,1,4,0,4,2,0,2,2,0,1,0,2,2,2,1,1,4,4,1,1,0,2,1
