Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
