Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,target
5925,6284,6559,7720,5011,5011,5913,5925,11859,13172,11036,8602,5698,7442,8602,10692,6
6898,7522,7225,9392,4324,4324,6941,6898,5180,6698,8341,8943,4270,7041,8943,1508,6
5613,6968,7045,5515,8335,8335,5666,5613,1275,4116,4610,5278,7962,6160,5278,7427,6
5015,6358,6800,4409,8921,8921,5078,5015,1610,4620,4940,4666,9111,6136,4666,5194,6
6467,7438,7628,7066,8377,8377,6534,6467,4632,3024,6003,5072,6588,5727,5072,2606,6
6475,7330,7463,7357,7727,7727,6482,6475,12359,9641,6739,5895,6112,6046,5895,7992,6
5535,6797,7178,4940,9136,9136,5552,5535,4392,8843,5119,4527,8493,5848,4527,11471,6
6493,7649,7889,6210,9602,9602,6533,6493,6510,5040,4633,3991,7317,5266,3991,4992,6
7287,7841,7924,8918,7307,7307,7276,7287,3129,12826,8513,6340,4539,5843,6340,11378,6
6357,7343,7683,6291,9108,9108,6387,6357,1470,8643,5987,4487,7200,5513,4487,6334,6
4706,5218,5175,6897,3032,3032,4729,4706,7918,9931,10423,10568,6489,9174,10568,12262,6
6103,7211,7585,5702,9319,9319,6173,6103,2001,4532,5532,4318,7749,5525,4318,8497,6
7440,7916,7665,9701,4839,4839,7448,7440,8973,12343,9079,8674,3848,6622,8674,5879,6
4602,5184,5148,6653,3131,3131,4630,4602,7525,7557,9928,10435,6786,9117,10435,9440,6
5451,6656,7201,4784,9310,9310,5491,5451,2615,6182,5495,4254,8774,5745,4254,4624,6
6393,6962,7256,7651,6850,6850,6402,6393,6423,11754,9211,6753,5808,6448,6753,8761,6
2371,3091,4066,2561,6037,6037,2413,2371,7578,5576,7714,7534,10951,8736,7534,7131,6
4761,5543,5886,5568,5521,5521,4862,4761,3241,2733,8368,7998,7950,7730,7998,5668,6
6433,7292,7855,6027,9667,9667,6420,6433,8933,12555,6775,3980,7432,5282,3980,7103,6
5429,6525,7013,5044,8737,8737,5472,5429,11877,5134,6044,4866,8457,6056,4866,6442,6
5306,5811,5750,7558,3450,3450,5323,5306,10441,10684,10240,10131,5863,8541,10131,10384,6
3721,4488,4736,4843,3941,3941,3758,3721,11006,9635,8718,9642,8606,9017,9642,9229,6
3552,4406,5061,3903,5752,5752,3618,3552,3451,5367,8093,7872,9567,8242,7872,9509,6
7510,8003,7792,9697,5240,5240,7567,7510,11720,4660,8767,8240,3865,6408,8240,4415,6
6603,7774,7998,6169,9896,9896,6645,6603,1035,5966,4567,3734,7279,5109,3734,7878,6
5945,7078,7167,6581,7656,7656,6050,5945,2891,2147,5583,5731,7153,6203,5731,1909,6
5046,6051,6117,5827,5764,5764,5079,5046,3628,7663,6675,7844,7614,7543,7844,8572,6
5162,5985,6506,5398,7278,7278,5239,5162,13241,4288,7828,6231,8155,6774,6231,4127,6
7719,8428,8504,8995,9285,9285,7816,7719,4426,1251,5612,4104,4789,4822,4104,991,6
5614,6118,6149,7777,3989,3989,5619,5614,5708,9552,10208,9539,5757,8026,9539,5970,6
6110,7372,7386,6544,8221,8221,6225,6110,6013,1707,4659,5196,7172,5915,5196,2145,6
5069,5511,5332,7800,2755,2755,5081,5069,4552,10325,10464,10751,5773,9177,10751,4592,6
5272,5890,6015,6822,4527,4527,5298,5272,3098,9234,9284,9086,6589,7969,9086,9965,6
4349,5249,5699,4856,5915,5915,4369,4349,13450,9375,7876,7645,8639,7772,7645,6807,6
5578,6229,5987,8108,3401,3401,5598,5578,13458,7693,8971,10035,5517,8355,10035,3214,6
5699,6553,6821,6407,6941,6941,5742,5699,7860,7544,7560,6630,7071,6705,6630,7510,6
7634,8338,8517,8348,9925,9925,7675,7634,11431,7436,5854,3671,5186,4694,3671,5660,6
5903,6721,6582,7650,5117,5117,5942,5903,11870,7087,7692,8470,5811,7381,8470,8648,6
6992,7765,7356,9274,4960,4960,7042,6992,3911,5177,6883,8562,4268,6838,8562,5522,6
5771,6561,7127,5815,8234,8234,5799,5771,11869,10162,8007,5408,7609,6144,5408,9429,6
6999,7953,7866,8421,7740,7740,7083,6999,8575,2865,5233,5649,5284,5708,5649,1911,6
7616,8320,8681,7643,10763,10763,7654,7616,8387,9007,5912,2839,5932,4287,2839,3972,6
7309,7914,8005,8827,7708,7708,7311,7309,12923,12091,7804,5897,4685,5649,5897,6990,6
7549,8339,8657,7420,10828,10828,7605,7549,11316,4747,5213,2769,6168,4280,2769,4087,6
5380,6449,6551,6156,6575,6575,5434,5380,10497,3828,6312,6761,7550,6918,6761,1968,6
5449,6451,6634,5899,7021,7021,5467,5449,5230,7874,6693,6605,7509,6800,6605,10027,6
5804,6924,6853,6621,6840,6840,5849,5804,5905,7955,5812,6806,6790,6720,6806,10797,6
4684,5299,5985,5150,6245,6245,4689,4684,11333,11637,9565,7312,8338,7487,7312,6943,6
4577,5272,5623,5610,4812,4812,4638,4577,11785,3521,9015,8701,7893,8144,8701,6135,6
7584,8299,8674,7446,10850,10850,7627,7584,1624,8784,5879,2790,6056,4276,2790,6863,6
5712,6395,6859,6269,7195,7195,5717,5712,8207,12385,8927,6459,7136,6626,6459,11136,6
6188,6962,7551,6243,8895,8895,6236,6188,5311,5731,7770,4622,7368,5637,4622,3050,6
5070,5951,6344,5411,6839,6839,5134,5070,2360,4345,7410,6705,8090,7031,6705,5935,6
3587,4896,5225,3848,6186,6186,3675,3587,5115,3147,5570,7241,9721,7970,7241,3658,6
6101,6552,6515,8454,4096,4096,6148,6101,8495,6347,10376,9410,5088,7698,9410,5629,6
4579,5243,6140,4536,7341,7341,4588,4579,12730,10668,9319,6239,8955,7038,6239,6486,6
4381,6164,6528,3553,9325,9325,4529,4381,865,1169,3528,4175,10073,6100,4175,2378,6
7200,7826,7703,9196,6084,6084,7252,7200,10156,4609,7877,7390,4346,6254,7390,4749,6
6582,7509,7991,6188,9875,9875,6626,6582,5942,6516,6103,3707,7358,5103,3707,4717,6
7740,8306,8224,9558,7296,7296,7803,7740,9942,3007,7187,6221,4006,5536,6221,4355,6
6392,7061,7563,6886,8378,8378,6426,6392,2081,7334,8510,5162,6699,5783,5162,4447,6
4015,4646,5048,5098,4167,4167,4073,4015,7551,6184,9496,9378,8381,8713,9378,7158,6
3055,3977,4820,3113,6546,6546,3128,3055,8597,5054,7394,7090,10340,8180,7090,10907,6
4392,5019,5317,5600,4181,4181,4404,4392,2503,8981,9642,9423,7814,8556,9423,10733,6
7958,8682,9023,8005,11147,11147,7987,7958,951,10864,4818,2526,5426,3990,2526,10195,6
5387,6508,6707,5646,7428,7428,5439,5387,1678,4250,5938,6130,7877,6627,6130,5680,6
5100,6015,6036,6212,5189,5189,5120,5100,3796,10624,7234,8407,7239,7758,8407,8498,6
5050,5948,6064,6072,5384,5384,5088,5050,11362,7147,7318,8102,7458,7655,8102,4871,6
4639,6306,6796,3595,9695,9695,4751,4639,1593,2390,3846,3913,9919,5869,3913,5642,6
4990,6024,5929,6303,4870,4870,5117,4990,6538,1670,6551,8488,7357,7848,8488,2258,6
6243,7347,7793,5758,9723,9723,6277,6243,989,9502,5398,3769,7923,5254,3769,2158,6
7611,8297,8488,8274,9880,9880,7653,7611,1354,7706,6068,3786,5170,4756,3786,11108,6
5492,6992,6471,6390,6121,6121,5569,5492,2754,2709,4026,7533,7011,7174,7533,11465,6
4855,6283,6572,4452,8407,8407,4941,4855,3726,3833,4683,5131,9081,6420,5131,4541,6
5540,6405,6538,6492,6226,6226,5586,5540,8988,5163,7587,7338,7002,7075,7338,7058,6
3337,4551,4620,4041,4691,4691,3411,3337,3036,4751,5923,8869,9451,8807,8869,7157,6
4668,5390,5326,6487,3513,3513,4690,4668,9172,9746,8883,10043,6958,8788,10043,8838,6
4892,6043,5906,6206,4923,4923,5046,4892,5548,1575,6026,8362,7568,7828,8362,1403,6
3746,5314,6220,2771,9693,9693,3824,3746,10447,4306,4466,3900,10763,6200,3900,5038,6
7187,7885,8058,8214,8616,8616,7200,7187,8602,11319,7086,5045,5240,5410,5045,10080,6
5095,6208,6263,5739,6246,6246,5157,5095,5191,5399,6060,7263,7792,7286,7263,5147,6
4376,5696,6398,3693,8929,8929,4428,4376,4056,4653,5395,4668,9825,6395,4668,5590,6
5409,6367,6525,6021,6647,6647,5440,5409,4242,5745,6956,6941,7406,6979,6941,9069,6
6257,7382,8088,4652,10996,10996,6286,6257,11624,9878,5286,2670,8809,4684,2670,8727,6
6224,6986,7197,7286,7090,7090,6262,6224,2027,8062,7845,6466,6219,6412,6466,6610,6
5640,6298,6734,6318,6830,6830,5643,5640,12415,10210,9001,6799,7114,6792,6799,9705,6
4014,4929,4438,6176,2654,2654,4079,4014,6042,4969,7774,10907,7251,9869,10907,9730,6
5465,6032,6925,5466,8086,8086,5537,5465,11547,3489,9675,5412,8104,6274,5412,3719,6
5877,6524,6495,7775,4825,4825,5901,5877,13280,9685,8946,8715,5724,7517,8715,7162,6
4584,5548,6236,4328,7811,7811,4621,4584,2768,6156,7191,5871,9093,6868,5871,12080,6
5001,5903,6235,5530,6399,6399,5047,5001,7379,7253,7371,7093,8004,7251,7093,4727,6
6577,7392,7748,6896,8832,8832,6577,6577,5075,12139,7028,4811,6543,5572,4811,9039,6
5856,6170,5850,8940,2631,2631,5868,5856,11876,11461,11364,10946,4521,8936,10946,11885,6
4404,5540,5461,5626,4425,4425,4445,4404,1581,6566,6297,8907,8029,8316,8907,2273,6
3862,4792,4600,5429,3250,3250,3932,3862,10352,5213,7677,10341,7999,9413,10341,10316,6
6032,7762,7593,5666,9357,9357,6168,6032,7215,1409,2642,4150,7988,5475,4150,2390,6
5762,6809,6879,6588,6911,6911,5851,5762,3775,3327,6227,6568,6981,6642,6568,4308,6
2901,3955,5286,2434,8623,8623,3031,2901,5553,1632,6444,4803,11221,7130,4803,1981,6
5947,6915,7614,5268,9706,9706,6004,5947,11696,5161,6592,3845,8317,5378,3845,3671,6
5928,6778,6693,7474,5555,5555,5964,5928,3029,7327,7370,8045,5974,7186,8045,9740,6
6450,7252,7655,6829,8649,8649,6512,6450,5074,2703,7211,4847,6791,5642,4847,3305,6
4469,5067,5328,5759,4059,4059,4474,4469,10339,11389,9864,9563,7612,8596,9563,12129,6
5542,6323,6825,5859,7482,7482,5557,5542,3701,8857,8147,6069,7650,6532,6069,5439,6
6769,7411,7789,7610,8365,8365,6793,6769,12927,9191,8410,5186,5931,5632,5186,4852,6
5593,6233,6355,7439,4793,4793,5621,5593,12492,5328,9036,8487,6332,7555,8487,1549,6
7272,8211,8490,6828,10726,10726,7322,7272,4428,5395,4763,2920,6677,4477,2920,6161,6
6508,7559,8003,5711,10189,10189,6531,6508,4141,6812,5331,3477,7721,5026,3477,9485,6
6239,7013,7425,6592,8285,8285,6268,6239,13049,9892,7763,5364,6850,5927,5364,9365,6
6497,7197,7437,7511,7506,7506,6513,6497,12008,7712,7989,6102,5960,6126,6102,8358,6
5812,6836,7147,6196,7960,7960,5920,5812,1249,2488,6373,5435,7519,6139,5435,1840,6
5051,6052,6982,4182,9458,9458,5073,5051,10275,9356,6701,4083,9404,5806,4083,3254,6
2226,2966,3918,2345,6156,6156,2263,2226,8884,7266,7436,7447,11138,8792,7447,8862,6
2661,3862,4776,2514,7558,7558,2735,2661,4747,3617,5513,5817,11123,7796,5817,1858,6
3430,5464,6598,1824,11150,11150,3560,3430,7031,1673,2886,2426,11771,5345,2426,2255,6
5141,6054,6356,5756,6467,6467,5224,5141,4257,3513,7248,6922,7889,7090,6922,2589,6
4958,6050,5878,6216,4845,4845,5005,4958,2494,7684,6274,8650,7300,7944,8650,5237,6
6454,6909,6869,8672,4587,4587,6472,6454,2420,7107,10112,8992,4819,7336,8992,7935,6
5885,6700,6910,6838,6766,6766,5928,5885,4899,6457,7699,6780,6679,6682,6780,5811,6
3735,4368,5620,3622,7373,7373,3718,3735,1774,13404,9624,6128,9937,7378,6128,3978,6
3706,5004,5628,3514,7544,7544,3872,3706,3928,1094,5682,5981,10029,7333,5981,4709,6
2464,3303,4432,2354,7205,7205,2548,2464,4352,3130,7098,6374,11160,8189,6374,6696,6
6508,7559,8003,5711,10189,10189,6531,6508,4141,6812,5331,3477,7721,5026,3477,9485,6
5434,6361,6923,5263,8290,8290,5423,5434,5209,12163,7160,5318,8202,6248,5318,7411,6
6536,7187,7338,7894,6835,6835,6518,6536,12557,12329,8367,6767,5578,6377,6767,8234,6
5181,6234,6308,5770,6347,6347,5250,5181,9465,4651,6340,7277,7637,7243,7277,10043,6
4404,4716,4895,6670,2848,2848,4405,4404,13405,10766,11458,10662,6883,9408,10662,4955,6
5664,6506,6848,6263,7188,7188,5694,5664,6552,8383,7673,6329,7256,6598,6329,5034,6
5500,6699,6578,6242,6538,6538,5566,5500,1879,3208,5461,7047,7209,6978,7047,8059,6
5616,6472,6339,7454,4734,4734,5658,5616,11753,5086,7591,8629,6196,7604,8629,2903,6
6690,7645,7623,7887,7601,7601,6739,6690,2091,4356,5685,5855,5734,5934,5855,3067,6
7888,8967,9291,6956,11719,11719,7924,7888,1208,8477,2593,1885,6553,3461,1885,5967,6
6575,7231,7105,8547,5397,5397,6592,6575,2844,9537,8347,8182,4929,6921,8182,8378,6
4945,5496,6039,5681,5735,5735,4957,4945,7789,11909,9873,7924,7711,7611,7924,11835,6
6249,7433,7498,6601,8449,8449,6350,6249,5533,2612,4936,5040,7019,5799,5040,3339,6
5150,6101,6509,5439,7241,7241,5183,5150,7133,8755,7075,6198,8194,6761,6198,2656,6
4647,5242,5204,6673,3196,3196,4665,4647,9437,9953,9887,10397,6742,9044,10397,11068,6
6693,7498,7183,8837,5195,5195,6740,6693,3762,4957,6920,8311,4728,6899,8311,4881,6
6499,7315,7434,7595,7414,7414,6507,6499,2685,8415,7034,6124,5944,6135,6124,4974,6
6853,7973,8074,6913,9664,9664,6890,6853,11833,6720,4391,3945,6629,5106,3945,5246,6
4611,5806,6661,3719,9359,9359,4634,4611,13158,8708,5942,4271,9762,6074,4271,7777,6
7153,7728,7694,9078,6338,6338,7172,7153,6205,10769,8545,7223,4446,6228,7223,6708,6
4054,4394,4842,5501,3492,3492,4064,4054,8845,11913,11301,10095,7920,9154,10095,11003,6
6467,7438,7628,7066,8377,8377,6534,6467,4632,3024,6003,5072,6588,5727,5072,2606,6
2388,3286,4027,2744,5580,5580,2452,2388,8264,3484,6682,7794,10867,8851,7794,2643,6
3450,3932,4873,3901,5367,5367,3458,3450,3949,13087,10548,8297,9518,8497,8297,12277,6
5507,6458,6677,6087,6921,6921,5531,5507,1398,8003,6951,6622,7403,6782,6622,6307,6
5185,6261,6487,5406,7234,7234,5230,5185,12483,7966,6220,6349,8056,6833,6349,7442,6
7749,8366,8351,9315,8241,8241,7767,7749,1248,11031,6517,5333,4217,5258,5333,5766,6
5580,6369,6143,7615,4087,4087,5606,5580,12684,6216,8075,9478,5854,8016,9478,8308,6
4881,6096,6564,4571,8262,8262,4958,4881,13189,4685,5746,5233,9008,6463,5233,3513,6
1514,2269,3603,1027,8522,8522,1577,1514,6585,1845,5293,5110,12478,8220,5110,8063,6
6548,7725,8014,5794,10166,10166,6570,6548,1097,9031,4544,3516,7592,5031,3516,11405,6
7266,8126,7884,9090,6873,6873,7335,7266,1463,3670,5446,6595,4487,5939,6595,3792,6
5884,6725,6697,7388,5665,5665,5949,5884,12826,3993,7494,7887,6133,7118,7887,6042,6
4247,4717,4246,7572,2040,2040,4284,4247,9263,6212,10558,11439,6096,10459,11439,2415,6
6304,7103,6451,9024,3388,3388,6336,6304,5473,8995,7480,10170,4491,8051,10170,7406,6
6422,6866,6835,8678,4491,4491,6448,6422,10959,7746,10231,9030,4852,7366,9030,6006,6
5688,6497,7235,5363,8894,8894,5725,5688,11089,7801,7852,4718,8130,5885,4718,6256,6
6043,7386,7408,6240,8548,8548,6166,6043,5537,1762,4362,4869,7451,5808,4869,1900,6
6086,6775,7263,6526,7924,7924,6081,6086,12896,13123,8509,5736,6900,6155,5736,10290,6
5181,6234,6308,5770,6347,6347,5250,5181,9465,4651,6340,7277,7637,7243,7277,10043,6
4910,6253,6571,4553,8281,8281,4994,4910,3055,4198,5053,5303,8941,6478,5303,6187,6
7234,8036,8244,7806,9488,9488,7274,7234,3046,5891,6024,4135,5699,5045,4135,6487,6
4283,5186,5704,4670,6144,6144,4331,4283,2688,6076,7864,7378,8851,7683,7378,5999,6
6245,7041,6964,7872,5817,5817,6312,6245,3439,5092,7613,7784,5584,6920,7784,9113,6
7220,8015,8352,7215,10147,10147,7238,7220,6429,11345,6137,3530,6192,4796,3530,11092,6
3761,5360,6230,2741,9749,9749,3835,3761,9818,4208,4338,3872,10770,6183,3872,7199,6
6553,7302,7169,8385,5791,5791,6558,6553,11202,11491,7545,7793,5110,6749,7793,8024,6
7162,7758,7785,9028,6714,6714,7233,7162,1474,3189,8408,6697,4589,6025,6697,2818,6
5749,6413,5814,8842,2655,2655,5814,5749,4774,4451,9042,10853,4714,8895,10853,5274,6
4888,6613,7049,4456,9322,9322,5069,4888,1679,941,3487,3562,9846,5584,3562,45,6
3766,4360,4655,5042,3622,3622,3827,3766,5592,5480,9874,9960,8385,9205,9960,10494,6
5839,6938,7267,5820,8555,8555,5897,5839,1284,5889,5852,4983,7726,5947,4983,4328,6
5661,7229,7099,5814,8174,8174,5832,5661,1278,750,3666,5207,7913,6096,5207,1697,6
6512,7071,6764,9025,3924,3924,6514,6512,9768,9428,9234,9630,4493,7617,9630,7015,6
7715,8458,8507,8817,9469,9469,7780,7715,10511,3187,5262,4065,4811,4807,4065,2969,6
7754,8689,8640,8446,10197,10197,7819,7754,6505,3081,3520,3412,5126,4522,3412,4633,6
5172,5888,6191,6029,5763,5763,5186,5172,12027,11546,8639,7898,7346,7500,7898,11639,6
4684,5299,5985,5150,6245,6245,4689,4684,11333,11637,9565,7312,8338,7487,7312,6943,6
4963,6003,6001,5960,5335,5335,5035,4963,4994,5522,6591,8173,7554,7716,8173,5293,6
6272,7087,7222,7382,7034,7034,6299,6272,5385,9811,7418,6502,6132,6407,6502,6202,6
4370,5262,5916,4451,6924,6924,4390,4370,11296,9244,7837,6649,9028,7337,6649,7383,6
4934,6105,5984,6142,5151,5151,5114,4934,1444,905,5947,8144,7604,7718,8144,1623,6
5054,5881,6155,6078,5643,5643,5139,5054,8915,2992,7777,7610,7719,7435,7610,1281,6
7353,8032,7814,9354,6183,6183,7389,7353,2574,7213,6950,7388,4166,6175,7388,7559,6
3671,4655,5209,3993,5922,5922,3708,3671,12953,7477,7240,7662,9488,8102,7662,7772,6
6957,7975,8441,5724,11089,11089,6998,6957,9244,6777,4868,2550,7769,4370,2550,6723,6
5102,6153,6818,4562,8789,8789,5174,5102,5595,3886,6455,4786,8960,6166,4786,4981,6
3313,4447,5512,2796,8417,8417,3360,3313,11361,7732,6305,5251,10659,7150,5251,10966,6
5706,6644,6897,6215,7333,7333,5725,5706,1489,10732,7038,6275,7228,6551,6275,8753,6
6836,7394,7296,8937,5374,5374,6863,6836,9020,9237,9113,8232,4544,6776,8232,9626,6
7715,8458,8507,8817,9469,9469,7780,7715,10511,3187,5262,4065,4811,4807,4065,2969,6
2592,3451,5165,1882,9206,9206,2657,2592,5963,5126,7152,4384,11639,7034,4384,5904,6
5214,5968,6243,6228,5667,5667,5248,5214,6333,8921,8336,7814,7328,7439,7814,4027,6
6286,7471,7818,5701,9795,9795,6383,6286,1188,2188,4824,3778,7859,5247,3778,4530,6
5291,6052,6456,5787,6706,6706,5314,5291,11193,8747,8304,6898,7639,7011,6898,9190,6
5505,6408,6660,6035,6918,6918,5537,5505,8699,7125,7326,6717,7360,6831,6717,10846,6
7362,8206,8569,6851,10906,10906,7391,7362,10754,8227,5305,2713,6705,4330,2713,5003,6
5925,7171,7837,4513,10634,10634,5974,5925,2399,5506,4884,3031,8967,4988,3031,7862,6
6724,7439,7443,8363,6604,6604,6759,6724,12137,6037,7776,6917,5172,6341,6917,5574,6
3798,4773,5044,4510,4889,4889,3842,3798,10951,8462,7421,8735,8919,8526,8735,10912,6
3485,4577,5438,3271,7540,7540,3551,3485,12888,5920,6681,6045,10232,7460,6045,6648,6
5392,5809,5820,7866,3338,3338,5404,5392,7424,8939,10799,10145,5714,8514,10145,3994,6
5978,6824,7211,6442,7846,7846,6027,5978,11311,6217,7467,5682,7127,6171,5682,4471,6
4927,6009,6777,4231,9047,9047,5002,4927,10334,4889,6368,4572,9259,6108,4572,7494,6
5478,7008,6417,6949,5394,5394,5557,5478,3517,2753,3916,7861,6865,7331,7861,1321,6
4471,5321,5876,4781,6469,6469,4484,4471,9758,10753,8014,7108,8700,7496,7108,7602,6
7966,8404,8279,9874,6524,6524,7998,7966,6187,10062,8391,7063,3653,5695,7063,8316,6
7427,8318,7952,9320,6674,6674,7491,7427,4925,4189,4669,6866,4201,5961,6866,6283,6
5636,6529,7068,5482,8429,8429,5615,5636,1773,12625,7247,5224,7955,6125,5224,9712,6
6889,7738,8100,6856,9753,9753,6927,6889,11308,7607,6344,3887,6586,5073,3887,8573,6
5158,6570,7121,4236,9673,9673,5205,5158,1058,7238,4550,3825,9393,5643,3825,2385,6
5097,6047,5691,7109,3677,3677,5153,5097,2207,6004,7026,9817,6436,8476,9817,4996,6
6700,7393,7038,9077,4432,4432,6708,6700,2854,11571,7976,9083,4459,7225,9083,5956,6
4986,6303,6484,5030,7613,7613,5147,4986,1850,992,5102,5784,8617,6660,5784,2083,6
3468,4930,6159,2374,10081,10081,3593,3468,6675,1956,4950,3501,11202,6065,3501,4189,6
5589,6798,6311,7681,4400,4400,5669,5589,3727,2351,5337,8659,6241,7636,8659,643,6
7749,8366,8351,9315,8241,8241,7767,7749,1248,11031,6517,5333,4217,5258,5333,5766,6
7982,8557,8536,9463,8803,8803,8027,7982,2452,7934,6322,4840,4044,4979,4840,9184,6
5735,6402,6755,6642,6577,6577,5730,5735,3709,13089,9035,7037,6788,6859,7037,10149,6
7383,8220,8313,8190,9389,9389,7430,7383,5701,6345,5334,4203,5340,5012,4203,5272,6
6658,7561,7989,6499,9680,9680,6707,6658,931,5478,6241,3926,7051,5169,3926,5275,6
6570,7289,7326,8110,6566,6566,6596,6570,12334,8030,7764,6972,5406,6452,6972,6112,6
6053,6822,5954,9188,2544,2544,6096,6053,4048,7893,7965,11021,4278,8909,11021,10819,6
4032,4524,4159,6776,2230,2230,4077,4032,11664,7306,10503,11322,6608,10406,11322,11547,6
5804,7115,7402,5450,9144,9144,5879,5804,7286,4145,4768,4344,8175,5647,4344,2616,6
6816,7951,7486,8557,6464,6464,6894,6816,1923,2583,4335,7057,4967,6345,7057,5758,6
4098,5285,5770,4085,7129,7129,4132,4098,1964,8336,6046,6388,9449,7361,6388,5182,6
6935,7730,7495,9034,5792,5792,7028,6935,1466,2057,6745,7538,4647,6464,7538,1850,6
3796,4391,4824,4937,3972,3972,3852,3796,13194,7356,9872,9575,8544,8940,9575,7414,6
6498,7486,7787,6410,9264,9264,6526,6498,4285,6198,5750,4377,7042,5418,4377,8902,6
5895,6484,6542,7645,5043,5043,5926,5895,6328,8396,9401,8580,5771,7443,8580,11409,6
7754,8689,8640,8446,10197,10197,7819,7754,6505,3081,3520,3412,5126,4522,3412,4633,6
4015,4646,5048,5098,4167,4167,4073,4015,7551,6184,9496,9378,8381,8713,9378,7158,6
3771,4083,4833,4782,4145,4145,3798,3771,11622,10086,11499,9459,8646,8867,9459,10775,6
6949,7568,7532,8795,6305,6305,6975,6949,11580,10237,8404,7292,4699,6365,7292,8268,6
3627,5112,5022,4207,5232,5232,3756,3627,1868,1454,4791,8274,9324,8406,8274,5033,6
6046,6821,6633,8033,4846,4846,6083,6046,2328,9182,7930,8691,5479,7418,8691,6596,6
6373,7356,7660,6476,8947,8947,6419,6373,2165,6080,6034,4654,7048,5583,4654,6043,6
4803,5866,6553,4249,8636,8636,4826,4803,12534,9522,6544,5035,9173,6405,5035,11172,6
6735,7487,7404,8482,6345,6345,6768,6735,1798,6389,7322,7204,5041,6457,7204,6415,6
4642,6294,6589,3964,8991,8991,4774,4642,1319,1960,3888,4555,9596,6223,4555,4254,6
5481,6381,7324,4514,9760,9760,5463,5481,5486,12599,7367,3863,8981,5535,3863,7042,6
4900,5657,5834,6065,4887,4887,4924,4900,12078,11030,8546,8713,7355,8002,8713,9473,6
4332,5603,5501,5291,4916,4916,4440,4332,4471,2080,5670,8528,8309,8173,8528,3291,6
4601,5146,5157,6701,3102,3102,4628,4601,2595,8172,10234,10417,6802,9099,10417,6260,6
6489,8132,7141,8257,5872,5872,6582,6489,4748,1926,2120,7674,5267,6735,7674,6391,6
7500,8322,8329,8642,9034,9034,7544,7500,1393,6279,5093,4472,4969,5070,4472,2867,6
3771,4083,4833,4782,4145,4145,3798,3771,11622,10086,11499,9459,8646,8867,9459,10775,6
7318,7855,7709,9418,5727,5727,7347,7318,12404,10727,8752,7883,4096,6372,7883,8506,6
6356,7739,7922,5982,9837,9837,6422,6356,7091,3750,3702,3537,7933,5099,3537,654,6
6509,7299,7080,8445,5491,5491,6505,6509,1585,10123,7232,8054,5076,6902,8054,6413,6
5986,6450,6430,8272,4094,4094,5995,5986,9669,12044,10468,9465,5211,7795,9465,8061,6
6470,7625,8023,5493,10369,10369,6491,6470,9176,7343,4685,3313,7936,4955,3313,10262,6
7421,8168,7982,9254,6943,6943,7450,7421,7110,8734,6050,6536,4307,5838,6536,4605,6
5815,7017,7018,6349,7496,7496,5889,5815,13371,4110,5292,6037,7196,6397,6037,4760,6
4337,5844,6385,3651,8942,8942,4423,4337,4252,2680,4598,4625,9890,6383,4625,4713,6
6526,7689,7966,5941,9942,9942,6544,6526,9765,8271,4587,3703,7483,5120,3703,8630,6
5218,6617,7014,4578,9132,9132,5305,5218,7308,2653,4594,4333,9052,5883,4333,2244,6
3005,3753,4635,3213,5978,5978,3068,3005,12212,7452,8427,7673,10236,8451,7673,11886,6
6790,7543,7371,8741,5847,5847,6852,6790,6176,4061,7289,7639,4824,6569,7639,4483,6
5446,6476,6745,5892,7292,7292,5563,5446,11843,1281,6454,6111,7799,6599,6111,2206,6
6231,7684,7940,5264,10328,10328,6317,6231,778,3401,3505,3244,8351,4999,3244,3045,6
