tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,class
7419,3631,9499,8006,6734,7529,605,4462,2386,8938,252,8453,7251,1
3292,120,68,1252,9224,4100,186,3548,3611,4849,2358,1254,697,0
8561,2284,7555,3496,303,8445,9684,6353,8885,6078,3344,8224,7458,1
566,3148,6546,2531,6649,631,8101,4012,2658,8044,296,656,686,0
9889,4966,1462,578,1256,8747,2519,9704,3694,3755,6447,3010,487,0
6470,8283,4771,2113,6464,3829,5182,3999,1716,8483,3781,8015,6136,1
3306,912,8185,7376,8503,8192,812,546,2393,312,5202,477,1501,0
2473,4895,3430,1241,848,9861,8499,3642,6295,5601,1747,9348,4109,1
3458,1455,1729,1464,84,8931,9150,8370,9099,3404,6155,1280,3139,0
3485,3463,7336,4213,248,6761,9398,8692,3831,2982,9711,89,5713,1
3039,35,9758,9350,3419,9050,4476,3624,9220,804,4089,5896,4655,1
8486,2416,8955,6925,1240,9530,2840,8649,3644,3605,8192,2856,6984,1
6821,3196,4062,492,4459,43,8895,6779,6905,6172,6926,357,6611,1
2218,1583,1630,6645,2660,8442,3021,6825,1178,4868,2078,5054,1614,0
8492,2949,1664,725,9026,4535,1539,2363,95,3358,1902,2568,217,0
7147,3746,3382,4348,9258,1210,4222,2303,8218,9224,8936,7296,9964,1
608,4250,3344,9013,7938,1623,6290,2774,1001,9263,5265,7897,6694,1
1726,7594,1312,8442,6076,6474,198,6863,6791,3083,234,3023,910,0
1711,6516,7829,9679,7503,906,5631,4906,9402,7164,3380,2199,4921,1
5685,5953,6151,1294,6769,7793,4265,498,2527,8842,1768,282,5050,1
2664,7086,509,3103,3179,8806,3761,4879,8560,4462,2564,1483,1359,0
7420,3005,6780,3453,1926,5776,6021,7708,3059,7741,7178,4772,7607,1
7765,7579,2735,6249,6082,9932,2206,1393,6076,9409,956,4392,8835,1
8119,7456,81,1845,4092,3699,3185,9296,4620,4602,9692,69,787,0
4830,9538,809,265,2230,4908,5593,8474,3763,2114,7742,2906,161,0
3180,8934,8776,1724,4853,7141,7737,318,9967,8979,1303,7901,5238,1
850,4834,9149,7479,7675,4572,2338,4209,224,2942,3090,3883,3391,0
354,3966,652,2975,386,9878,6068,7975,1962,5246,5788,5022,553,0
1381,5982,5505,4225,147,9694,9318,6648,3483,9955,8846,1949,8789,1
4880,247,3581,3662,3596,7007,7097,2811,4761,9572,4260,8004,4642,1
9625,1201,2462,2248,6719,1842,2430,8345,3000,642,7676,8223,1775,0
8245,7483,2316,6951,4355,4793,8174,2885,5980,3674,9984,9759,9032,1
9757,9625,4561,9147,9702,462,5025,167,6412,1633,1024,8959,8215,1
9265,5573,5809,7592,3067,3312,7002,7301,7338,8255,9565,5231,9929,1
3097,4558,6337,5882,6253,8655,2506,2157,665,7336,4373,3908,6462,1
6195,6756,7852,6856,369,5139,8845,9987,299,3538,2121,8566,6779,1
9564,8777,5058,2132,1642,2551,9440,8045,2762,3636,2713,8518,3295,0
9998,8466,9539,2843,1428,7621,6487,6407,1500,210,6090,4173,3780,1
1198,5500,988,6943,7700,4571,5165,1350,3988,3311,8669,3187,276,0
2336,1476,2658,5436,5314,2624,9975,1963,9521,9408,6838,2746,7385,1
133,918,8049,2834,4159,5570,7561,2975,4568,3534,1425,6990,10,0
816,1423,7246,5312,1155,9956,7459,3788,4317,1658,4708,8482,4061,1
9460,3254,8905,9249,4930,8053,4193,2836,674,1157,2392,4475,3557,0
4117,5271,6122,8355,2702,5093,7667,5446,7653,1098,4612,6836,7885,1
5700,7593,6238,662,3925,8100,5194,3123,5190,9542,2128,1678,7057,1
7464,8933,3879,3660,2039,819,8967,9529,8865,2399,2281,1998,6060,1
7757,9339,9447,198,6819,3257,4506,4712,7929,6727,9489,5686,8479,1
8403,9974,1290,9100,3878,9100,386,7008,7605,5084,2148,1003,6133,1
2453,1813,9988,2823,5135,7227,7011,580,1282,9945,2870,7392,1932,0
5990,286,691,9411,4643,6611,4181,4699,5832,1012,8070,5870,2223,0
667,3287,1359,5814,2105,9365,998,8841,5828,2608,349,5443,1508,0
2091,3801,7345,9044,7088,5490,5048,1551,335,8099,403,5734,3956,1
2883,7520,535,5439,6151,6953,1755,4726,3782,2069,5510,8515,3445,0
6731,2916,5478,358,309,8874,8364,7191,8075,5234,1243,5946,3106,0
2448,3722,5336,7150,5062,1098,8268,5534,7645,6141,4432,8832,8854,1
1865,9043,7104,262,5522,6140,5110,3056,9652,3364,7119,5236,2520,0
5961,8772,3805,8946,3041,8794,5634,3216,2761,9675,9819,8520,9698,1
1360,7455,3215,7254,9072,823,80,7379,4001,2385,5864,1138,555,0
5248,7474,8501,7214,4658,6562,7134,1779,9198,7901,5184,2881,9611,1
2709,4918,7574,3066,1554,7600,5735,6912,4905,8498,4819,8098,8705,1
8701,4673,4848,9055,4994,6450,4375,4178,9727,9933,5732,2360,9549,1
8960,347,3663,3102,5192,5611,1007,8103,2267,5518,6625,2114,768,0
9723,8994,163,3719,1777,1554,8692,9562,6511,6733,1940,1871,5714,1
1214,7292,5417,5036,3324,0,9439,7826,764,5828,9749,977,6822,1
8682,3260,3910,609,1576,9349,9939,890,571,8886,7330,8875,4358,1
487,1937,2731,6905,3170,5920,3632,7912,5672,6553,1718,8898,3055,0
3265,3001,4964,3974,6757,8679,2413,1484,8398,6891,768,6455,8146,1
4019,1910,74,4846,7424,3685,6540,1348,3029,1697,8869,6309,1463,0
9001,927,3245,2376,982,8328,3943,9340,5640,6878,6908,8894,2181,0
3896,2174,8592,113,725,3952,8761,9681,369,8932,5658,9505,2433,0
3996,4763,5028,9662,3122,6609,4162,6752,9761,7903,3163,9109,9450,1
499,5592,1707,337,4759,5383,612,9328,8074,6657,1353,8219,512,0
3262,6304,957,4264,8738,4714,1556,2818,5156,4980,8171,1015,2024,0
1745,8594,1107,9622,2462,9007,3428,6172,1022,5133,5312,9218,5369,1
1313,1762,117,7958,2521,9015,850,8655,6732,8703,541,1496,1753,0
3861,6708,3465,8549,9346,5894,1125,385,4161,4093,5840,4321,6096,1
8762,7955,2549,4755,5742,3796,2554,7644,3391,505,7180,40,688,0
8546,8513,8792,5154,5665,3130,2841,8135,7761,5291,1181,5129,8399,1
837,9239,3890,1145,9293,897,2247,4471,4982,5359,9564,6566,1729,0
1861,6980,3543,2259,7462,2892,462,8143,5866,9476,4383,1938,5379,1
4112,457,8971,9572,8687,1547,3314,4353,2646,2188,6826,9468,7272,1
5844,6019,3240,6113,2874,5748,4372,7800,890,2456,6295,7992,6606,1
5982,7223,9309,9172,9850,1351,558,2345,2461,3537,3792,6666,7602,1
6191,4359,6704,4863,6727,1533,9562,1512,5951,5617,4422,553,6883,1
8156,7841,7771,1038,4156,1687,9482,4943,9964,7123,2463,7385,7718,1
5930,3536,103,8870,3735,4126,9720,2860,2477,1782,2094,346,357,0
1637,537,4946,1905,7401,1214,6949,3451,2186,892,7367,3089,798,0
8779,9691,7847,9251,3375,2159,5420,9608,3228,9790,4390,9992,9809,1
2245,1702,7740,330,8309,2220,7677,86,9444,5940,2780,8969,477,0
3130,8161,3765,2645,1110,9029,9724,2548,7568,8939,9356,8065,9454,1
247,2617,1926,5889,2407,9106,2132,7445,7517,2578,997,8657,917,0
4799,7156,9733,6705,4774,9921,5170,221,8782,1375,149,5966,6687,1
5422,3642,1403,8358,2412,1040,9900,7735,288,9556,3220,4035,3135,0
5902,8634,106,8126,6167,4125,3658,5635,8791,7847,7455,6062,7486,1
1027,7103,167,6970,5301,7914,4889,1776,2191,73,583,7130,2097,0
8934,8195,9732,3987,8588,741,4880,3760,1176,9993,8567,8071,9472,1
2920,7251,9505,726,7320,8992,1168,1606,4621,5975,1829,1282,2901,0
3394,1889,2473,6972,4493,8613,676,6387,1691,9223,5383,9770,5964,1
9594,5070,6820,5168,9781,1113,2151,1873,1916,5365,5517,5894,7738,1
3737,1657,4403,2497,3459,4196,5463,7439,5530,2491,1694,4348,1417,0
1971,5510,93,805,5919,4459,1203,8075,9604,1243,5533,7160,3171,0
7273,3332,7671,8784,1317,7596,6245,6954,5698,4659,879,4288,5765,1
6634,622,2091,4062,6295,7944,3945,1374,2708,2079,6768,349,1891,0
5279,1083,9316,2572,1656,8129,3527,8358,5560,2559,4736,4646,3242,0
6469,568,4251,9948,7548,9628,55,1686,5415,7627,7730,1701,3251,0
7320,1171,2488,9941,3230,2618,7891,6876,7595,2252,323,7962,6447,1
5380,1067,3235,2378,1625,4398,7920,7755,1255,5236,9170,9158,6159,1
2409,3146,152,5287,8108,1463,1465,7458,8908,7541,9028,9726,7721,1
2059,5826,2444,4358,481,4491,9050,9898,3640,4675,8498,8980,8369,1
8870,8253,3234,843,4137,6321,4107,5704,3489,1717,6062,9973,1534,0
6316,3441,3738,5404,3416,6267,1596,9290,5709,3397,2940,1566,4135,1
8085,9389,7888,8039,6141,9813,3575,59,6071,5532,8138,2193,9304,1
9381,1798,4552,3868,1226,4917,9973,6161,8972,7062,1589,8220,5439,1
6700,6585,428,6426,656,7713,9171,5756,2684,2682,2869,6467,4080,1
3381,4710,8362,2013,6989,8495,3713,37,7280,2922,7969,9968,6647,1
3618,9796,3920,7487,791,9468,9321,3357,1280,4370,8940,4221,6112,1
1506,9335,7098,1906,6137,4675,4933,3842,413,5603,2653,3243,2883,0
9368,1502,9742,5579,732,8803,9582,3985,4445,3174,1789,5303,4064,1
9919,7334,3141,1509,6259,4490,40,8773,7424,1599,901,7866,2797,0
5587,7443,4027,2912,4149,2781,7166,6170,8539,1167,1159,2184,4066,1
4586,8330,7160,7935,400,8580,7599,7675,6951,2318,104,9065,7661,1
5029,9705,5600,7511,6576,735,2343,9767,2240,5614,6679,2878,7234,1
6539,2489,6540,3961,2106,8354,1515,9336,2262,5428,4924,8463,7065,1
917,8668,2096,8551,1079,4854,8029,8507,9911,1081,4197,6922,2060,0
4029,9766,1987,8048,8644,5124,703,3456,1312,634,5846,2569,1634,0
9732,7127,4980,5502,4394,6175,1196,8446,9599,1328,9004,5893,9283,1
2176,3603,7698,8446,9435,750,5315,976,311,984,4200,9855,6680,1
9883,4701,5954,1765,5741,127,5352,8517,9670,4989,6519,6486,7577,1
1934,8369,5191,6186,7890,2457,1599,6723,8032,2148,9320,7777,8702,1
1601,9569,4914,2799,6776,8730,1823,1994,578,8838,5493,9583,6160,1
54,4236,9510,9963,9428,1195,4597,1281,5907,9170,8433,1991,4607,1
8324,5558,9332,7663,2985,7247,6514,3963,9627,788,2728,786,6749,1
7460,4526,2529,5775,2961,4111,8191,5471,3430,5426,8211,8139,8690,1
6845,9892,998,5425,7579,4575,5960,790,8785,814,6633,8675,7011,1
8095,4958,100,2459,6925,9961,436,1959,1661,5920,852,4336,1135,0
9239,2729,1844,6312,5746,842,3574,9573,2610,2329,548,5237,2444,0
9984,8964,8451,5768,422,8826,8911,6030,6807,1727,4415,5180,7985,1
3137,3830,5821,5574,4237,1508,4503,9990,9115,63,3369,238,2885,0
7508,6889,485,4258,3752,422,7315,8939,9000,2729,8148,323,3352,0
2262,6578,7215,7086,1488,7370,4347,8651,9318,946,2337,8588,6048,1
8932,5590,9817,6870,1255,5817,6307,8846,4726,6474,6606,8281,9616,1
3771,5282,5846,6844,9521,4326,909,1423,9116,8553,7942,2940,9880,1
9937,9452,7358,7187,7969,341,7329,2966,2403,4192,3111,6502,7564,1
6571,6750,3770,8412,3504,9567,5322,2142,3776,7689,2645,1737,6715,1
5917,407,4782,29,7787,359,965,9615,1874,7125,1784,869,209,0
6997,7185,9317,459,7951,3755,4493,2428,1011,6347,5681,6507,4159,1
874,4933,3697,272,7720,5777,286,4999,9659,3754,6527,175,2337,0
5043,4860,4821,1988,7278,1033,9071,1734,3524,5316,2044,4635,4014,1
4063,790,9905,9536,8760,4180,4812,51,9643,9198,2619,2546,1622,0
249,1641,1244,2204,3666,6729,2707,7391,5562,1713,4518,6083,1420,0
4716,813,8645,8801,3159,4509,4654,8316,4762,4519,5921,3366,4606,1
6883,4412,7140,6538,6967,3388,4057,4835,8040,3633,7605,2330,9097,1
1541,3242,5510,3759,1890,9579,3907,6087,141,911,6619,870,612,0
1422,5427,7390,3797,4388,4276,9816,1736,6998,9510,7216,4272,8378,1
5124,9844,1634,6515,8666,2265,3821,3161,1769,4304,4348,9275,6014,1
6305,775,6090,5391,8647,4092,322,4863,2058,1442,2089,3166,843,0
4057,464,3915,5984,6608,5332,2244,5225,6536,9485,6316,6308,6303,1
2307,9616,8952,8049,2212,7941,1255,9812,8618,4252,6884,9653,8836,1
2893,5570,3688,1051,4789,5045,3138,7108,243,1596,7161,8016,810,0
5312,4099,45,8782,7454,5100,59,6367,6986,1189,8593,8618,3951,1
361,4082,2288,5554,926,6978,6492,8336,1151,5469,4254,6717,4262,1
9124,3478,7056,8467,4736,3716,8157,3480,9350,3807,5518,2123,8309,1
7362,452,9501,2093,3213,6104,7612,3695,4356,4624,7954,9485,3582,0
6536,3616,5658,2960,7740,3447,6929,645,8661,983,4642,7902,8058,1
5819,6446,4416,9178,957,5390,8238,8067,2796,9815,1602,6568,8658,1
8709,6765,4265,5969,1846,2516,7934,9228,9149,8968,2944,4304,9570,1
1629,7402,6222,336,6689,678,3529,8465,1734,2171,7899,6438,1855,0
5246,6364,9507,5610,2160,7386,6832,4881,2543,8677,7379,4924,9203,1
5993,1131,1759,1184,4208,1724,7151,7161,3338,750,2209,5096,293,0
820,5237,1661,5498,3868,1617,5389,9499,4529,5403,5100,3890,2476,0
2165,1940,3850,9361,975,8520,9027,4083,6708,5969,122,1451,1498,0
4948,6590,1091,224,5310,5946,7876,745,2894,878,2286,3910,153,0
441,7699,4955,3821,9155,623,6242,1175,9585,5265,3282,1059,504,0
2612,2881,4194,8025,8783,3252,4692,1055,6560,8144,9384,2858,8486,1
3287,4288,7250,2407,4947,8905,3335,2823,3624,5167,3331,5552,4319,1
3874,2773,6335,8673,4183,3283,6986,5795,7949,3280,7228,9809,9317,1
1753,3660,6228,137,8742,6777,1401,901,8255,3239,1478,8116,968,0
9673,1894,6542,6676,361,9225,5502,9307,4742,26,7344,552,5256,1
1937,4905,7185,7833,7716,3086,2821,5158,1608,5233,6156,7047,7901,1
3032,80,2112,755,2617,7855,4200,6293,5460,5667,7193,7304,2076,0
4561,514,8467,7664,4621,3900,1945,9672,708,7983,7584,1985,2503,0
8195,9485,9862,9542,4971,5347,4278,5405,1039,9543,2047,4800,8277,1
6454,2699,5192,2807,505,6505,7994,8797,1254,8618,6993,4996,6915,1
4954,5369,372,3809,1822,8736,3826,7169,3380,495,8960,2107,215,0
9031,3049,9912,5417,5393,3162,3194,8106,2973,7024,3480,2186,4110,1
3426,6731,6345,9285,660,8626,6476,7526,1525,4877,3526,7735,7467,1
2528,2811,6622,8958,8184,7162,2023,1050,3815,718,8185,3507,5137,1
9190,1766,2618,6688,3265,2977,5998,8364,3555,9062,2867,7460,4414,1
5336,8511,3734,8758,2813,1671,7420,8928,9100,6226,9131,7408,9819,1
8473,2135,7294,9086,6700,1327,3261,8072,4588,3798,3699,2887,5036,1
6538,3675,9842,7968,2226,8175,2787,8019,8551,9833,3844,5963,9457,1
522,7905,4361,7491,2188,7547,1604,9896,8922,3173,7326,7806,5205,1
391,3193,2450,3938,4571,8425,6805,339,5004,8084,6808,4669,5517,1
8640,6521,2159,5058,9265,3861,766,3085,69,6492,7373,900,2916,0
9907,7818,7277,4625,4369,9840,4105,1896,7288,3256,7618,5464,9125,1
1959,6251,5327,6228,1737,9662,7364,2849,9575,571,1114,6595,3525,0
7661,2601,5378,1631,9825,1480,204,2958,1590,1600,2324,1095,428,0
1754,3128,5974,8856,3870,8819,1600,6082,9407,3935,1675,9127,4386,1
8920,4795,6938,9064,6844,9564,613,2264,4701,5645,2593,2148,6226,1
7539,6811,1620,1585,4676,3726,9262,2458,6812,3193,7109,1995,3499,0
2954,7484,3163,902,8312,4599,2985,2393,1115,3248,8141,7383,914,0
9315,4007,7937,7478,7594,135,4034,7134,2228,5282,6699,6038,8267,1
7967,3418,5727,8164,3383,8870,4999,3308,4407,9341,5414,1588,7283,1
3667,911,5537,1141,1027,7100,9611,4815,2539,1549,651,2799,45,0
9693,2926,1953,7347,5121,1438,6778,6616,9108,7276,165,3473,6025,1
9848,76,8204,8674,158,8178,9630,7794,2223,1856,3107,5294,4257,1
514,2515,9980,2692,2296,8607,5488,4775,8105,9607,5820,2739,581,0
8649,1753,3646,1202,763,6371,9490,6383,5345,5599,2374,3346,1363,0
4188,9507,8135,9426,8989,4412,3763,343,1823,2643,7587,1764,6189,1
4764,4380,9387,5653,8270,718,6758,2572,1886,1571,4273,3587,3790,1
7630,40,9654,5108,2807,11,8093,9924,6579,8871,255,9531,3857,1
609,1610,1754,2362,2333,4820,8305,5694,4809,3855,5855,8120,2353,0
950,6638,2062,1617,8174,4508,4981,769,101,5568,421,8996,2539,0
1433,6342,6328,1717,9237,1226,1815,4754,3914,5841,5690,3137,4333,1
2946,434,6994,9829,8458,5582,3531,537,9241,9835,4656,8900,3551,0
3167,3865,2933,7156,2219,8422,2963,7609,7094,4679,7774,6558,8475,1
6429,6937,5515,377,9849,611,3125,531,7749,6202,373,3442,5336,1
5341,6049,6563,2397,2708,4174,7688,6334,1386,534,9311,3855,4900,1
9227,8879,7719,1804,4934,7551,1754,5771,7732,1485,4912,840,6638,1
1462,4782,7761,2963,9816,713,1678,2322,6264,8008,3882,4749,5327,1
738,652,7692,7573,7609,1825,8978,469,4192,7499,4698,248,1662,0
9296,6422,586,2094,4946,6100,8037,926,1588,7317,1644,3540,2413,0
4516,4494,5772,3528,8774,338,8187,496,8369,9478,1662,5613,9566,1
7754,8965,2705,3219,1717,4068,5979,9864,7054,9112,7826,9684,9060,1
4771,3282,5851,82,3991,5942,765,9631,3544,9437,9624,3189,7720,1
8002,2112,5965,4405,1699,5854,5775,8310,6620,6168,2179,2278,4413,1
5851,9548,259,9443,8026,1694,4406,4449,2350,4469,4080,31,913,0
776,5863,3721,7997,1010,8936,8006,4605,8699,4032,7238,3105,3204,0
5557,1701,8844,4904,6868,3985,8145,289,3823,5517,3453,6749,5122,1
2937,2267,6747,6735,4171,8775,4632,2679,4913,40,3953,8927,6534,1
8982,7704,3212,4417,2409,8574,841,9265,1180,9828,9525,7127,9131,1
1061,4987,1287,7789,5360,8941,4569,997,1256,4938,3269,7534,3960,1
9289,3270,1165,2483,4843,6430,5278,3499,6889,3287,958,3810,2508,0
2769,2922,2018,1825,7264,1132,6342,4379,6349,8708,4504,598,4778,1
8504,772,8932,1188,1600,8616,2287,9231,2869,2848,5200,1628,2177,0
7107,7851,4603,6682,3493,4282,8292,4477,2185,6873,3042,851,5444,1
2187,9541,5200,9555,9482,5397,825,600,5835,3586,7524,4947,6248,1
4100,5556,9918,3523,3558,9243,4593,3121,3270,6670,3443,178,4293,1
3941,9181,9888,8021,6760,3082,6383,3108,3696,710,517,2031,906,0
8929,7518,1183,856,5477,3279,9004,2076,7791,3251,1025,3589,3761,1
9341,7556,7877,1896,403,4904,9253,9679,2023,7891,2014,2381,5262,1
1590,8416,7927,879,5888,6324,2981,4473,1647,2925,8738,9026,3273,0
4756,1774,1988,9050,914,5816,6278,9738,9094,4995,3606,4807,4632,1
8588,7146,9650,9318,6024,8410,2984,2195,3421,7002,5552,9152,9629,1
4087,9427,312,3126,7383,2425,2123,7091,6216,1444,5505,6744,1064,0
7613,9732,4084,2792,9837,2631,1568,305,9112,2105,1656,3741,5740,1
8364,1739,3792,5596,8714,2877,369,5911,3715,9067,7711,1288,3756,1
6968,1516,3626,9793,9683,5244,240,321,3513,613,8103,9736,7082,1
5978,6671,1567,671,8157,4735,3288,2267,5836,8245,2797,3517,5088,1
3025,9487,8089,5569,8529,1521,319,7655,2865,6364,9596,5350,9013,1
9270,697,174,2213,8517,1986,2037,5498,4390,2987,9089,8953,1828,0
9810,4988,730,8206,1976,7800,6097,5518,3253,4658,7806,7717,4694,1
3657,2411,747,6369,8152,675,7010,2611,3867,8635,3569,1013,1087,0
2732,8033,3455,5538,7988,123,8653,1834,2921,2830,603,2005,462,0
7550,9506,6276,2727,8822,2542,4819,1563,4579,5557,6486,6007,7872,1
966,7404,7990,9870,3322,8135,8609,522,7859,7415,6148,7476,7600,1
2156,1474,2643,2755,7245,2398,1240,8239,9422,8908,195,946,1567,0
5598,7276,906,7783,1235,3392,8680,8957,1860,1423,9425,5083,1476,0
5062,2770,5517,6248,2421,1104,9674,7883,5012,8336,5289,1478,7002,1
616,4005,6142,808,2507,6547,7916,4068,167,3147,8656,1509,3144,0
2876,6394,4738,4695,6732,7286,2317,2996,6604,9839,675,3962,7719,1
8857,8914,9661,1189,8234,1528,7461,1134,2301,939,7030,5399,3935,1
8846,6942,5392,1494,9982,240,400,1517,1159,1995,3890,7511,1103,0
5960,7144,5686,2576,9414,5166,1429,540,6043,7975,2013,1895,7367,1
1344,5127,3079,3905,6723,3151,8026,1433,1061,3352,5960,7602,5210,1
8529,2771,3686,868,674,6311,7923,8361,3930,8690,112,5748,58,0
3064,5569,9922,2434,8059,4894,3698,1886,3893,8674,7050,8725,7184,1
3070,7892,4751,4779,5380,5411,6015,3051,5390,3802,6381,7070,8340,1
7840,3143,3242,9610,8930,309,3603,4776,4163,4288,5792,4264,4918,1
4369,2642,155,1427,2129,6235,3208,9707,9445,9482,8901,4872,5861,1
7922,8500,3375,9593,1268,9483,3950,7502,6500,5244,6108,8481,9211,1
8919,305,9053,7286,911,7576,8328,5934,5780,9403,3889,6855,4977,1
3221,691,9521,4961,8358,5179,2003,2659,5674,4432,8408,6226,5069,1
9777,3422,677,1481,7959,2661,2171,5831,9299,3663,3363,8995,1504,0
9356,9459,9706,4977,4899,3927,4377,6811,6424,7343,6937,5680,9542,1
8761,2053,748,1474,8815,7966,712,269,5831,5323,491,3703,1560,0
3195,6561,383,1550,8765,3058,3085,2891,6184,4408,1002,9570,2204,0
2463,2703,1382,6246,7341,4859,575,6283,5116,9683,6464,8410,7438,1
3554,1458,1833,1522,5447,8430,248,5713,6073,9377,7930,3850,6161,1
9774,3907,8676,3454,9841,160,1031,3277,3810,7961,5458,6856,7310,1
7867,6542,930,2190,5313,641,4641,9282,3053,4404,5279,7331,2471,0
5085,6227,4947,2689,5069,6833,5983,2078,3147,6534,914,8785,6213,1
2489,795,7317,9282,1195,5668,8627,6828,2538,7368,5719,3133,1902,0
6337,6268,3502,2330,2671,4410,4225,9622,6410,6091,1807,3872,6363,1
8274,5758,3420,9428,5527,6549,887,6865,2109,4031,827,6936,5835,1
4339,6116,997,7238,3303,2158,7443,7690,6909,2145,5319,2995,3354,0
460,2354,8497,8256,907,8297,4966,8601,9439,3435,3430,1311,494,0
3043,9810,7357,8178,8520,3887,2082,3543,5492,8272,9490,4005,9313,1
8230,9940,6852,1570,8571,1516,2221,5672,2311,2653,4107,1779,3493,0
9875,8885,7053,1097,1762,3390,6619,9821,7080,1910,7474,1271,7138,1
4551,8031,5062,2404,9247,1823,4644,1311,7205,554,4593,9665,6942,1
6466,4381,3448,5387,532,9326,7879,5976,6865,2408,7366,9870,9653,1
417,7295,6233,6423,314,6696,9188,8488,4822,2347,9905,1027,4383,1
2730,3053,5468,2173,6945,9497,791,2025,8263,8209,2650,2377,6162,1
1356,5989,8005,9356,4712,4935,5363,5099,9987,919,2353,7679,3422,0
5989,8705,4414,6719,6421,5545,2062,5465,4071,7076,275,2662,6263,1
8370,6598,1649,3512,6547,1875,3564,7452,6855,3980,4902,7662,6250,1
8084,8770,6791,4482,6737,8462,4068,64,7975,989,2163,1250,5490,1
1947,7180,8221,5539,4473,5389,6294,4016,305,8469,1625,4306,6187,1
5489,4978,5341,6310,792,7023,8788,6335,5722,3509,7939,8241,9780,1
7458,4092,4517,4506,6282,896,4853,7523,83,8811,7036,3765,7794,1
7679,1382,3594,7870,1407,9159,6208,5202,6700,4130,8008,2999,5762,1
6978,6021,196,5261,5067,602,8476,5819,9146,1392,6533,4499,4683,1
9290,190,7622,490,2166,4393,6017,8680,2375,1298,6184,4907,1345,0
2763,3943,8319,1424,6149,3313,5609,4516,9811,167,4238,6078,1303,0
5152,2131,6588,1421,3816,2341,7682,6550,8976,7282,4227,6679,6845,1
3486,5991,8017,4517,4391,2808,3693,9320,1917,4395,2402,157,2122,0
5322,281,1530,8665,8067,3112,5116,2238,5272,86,5670,6858,3834,1
2460,8151,236,9367,817,7755,6958,7373,7887,477,2126,1090,228,0
8391,1627,2158,9848,4431,6730,8117,913,7458,2575,1756,4595,4998,1
8178,3548,1000,7775,9455,175,6185,620,4400,3716,447,3033,3322,0
231,6601,1077,5503,8396,6868,1472,1438,3936,1764,3022,609,454,0
7611,7088,6923,3962,5736,3507,3171,7328,7036,7301,5694,2295,9224,1
1288,4164,697,1529,3088,3409,7850,6323,3905,5889,566,4524,1755,0
623,9643,9251,6079,3676,3808,5766,7238,8540,3148,1363,5018,1562,0
1216,6613,1318,4256,9766,536,4012,672,3234,5705,4374,5135,2837,0
843,9150,4530,8339,7501,3834,7146,467,679,6008,9982,2845,6747,1
5283,915,7754,2643,9724,1339,3614,557,4387,2327,6348,5842,4362,1
9495,8664,1510,2022,9747,157,444,4774,9075,2528,8478,3354,3708,1
5967,975,6159,232,3397,7603,3262,6305,9824,2758,7976,2153,6754,1
8742,6017,5126,8434,7525,491,3920,6997,7173,14,9978,3173,8321,1
4237,1390,9938,7723,8851,5359,3256,258,5681,275,3484,1696,2897,0
5945,2076,451,1710,5218,1950,3992,8748,7542,9406,6231,7572,3500,0
5876,5752,8623,5618,9204,1761,3586,2543,673,7838,19,1813,3521,0
2792,716,9647,4281,5938,7889,2354,3472,2816,5674,3746,4892,988,0
6862,4070,4827,5810,9774,1456,2486,1230,4261,1191,4603,9872,8485,1
117,1058,2509,5224,3343,9507,4659,3067,3586,1822,9222,1720,290,0
1179,9614,6526,159,550,6511,7847,8760,3088,6124,4657,9342,1516,0
7982,2900,1008,6684,8883,173,5252,3370,8053,4308,7588,7622,6556,1
5382,1692,7218,1201,7803,2595,1481,6831,1778,1984,3207,1854,493,0
2100,7421,2372,9110,2983,4172,6106,7456,6185,8660,8416,8760,7814,1
7921,4557,2905,8453,9919,994,1739,760,4233,3131,2360,1214,3003,0
3460,8627,9701,1661,1651,6272,5700,8053,185,8352,7136,1321,7050,1
7624,7690,7483,3953,6193,4720,5207,3464,6931,3834,7210,3907,8982,1
146,5646,7054,2199,9231,461,1083,6267,6329,9158,4075,5985,4271,1
4905,1624,216,7420,7128,6960,5049,19,853,1033,1878,9216,2943,0
