col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,target
5,0,46,83,3,2,46,82,5,4,48,77,11,10,38,59,11,14,31,52,17,29,33,36,18,36,27,32,24,44,33,34,26,47,29,36,1
14,34,48,54,11,20,38,60,8,12,50,78,17,47,48,51,6,9,43,75,5,4,53,88,17,48,49,49,13,25,47,67,9,4,55,84,1
2,5,56,83,4,6,52,82,4,5,54,80,4,4,57,82,4,3,56,80,5,6,54,78,5,6,58,79,6,6,60,78,5,7,60,78,1
9,11,38,57,4,8,41,62,12,18,29,38,4,2,45,66,4,3,44,69,5,8,40,51,3,2,58,79,4,2,60,81,0,4,60,87,1
23,42,26,27,20,41,26,23,20,40,32,28,21,42,28,23,18,39,27,31,19,38,39,42,15,29,38,46,13,16,50,63,6,10,58,79,1
2,5,60,87,2,5,60,86,5,4,58,87,4,6,60,86,4,5,59,86,5,6,61,88,4,4,61,87,5,4,63,89,6,6,63,89,1
17,25,12,26,12,19,24,41,9,11,40,58,6,6,49,69,4,1,52,76,5,2,46,68,3,2,58,87,4,2,60,86,3,2,60,84,1
5,4,44,75,2,5,41,80,5,2,50,81,4,4,44,75,4,3,47,81,3,2,49,80,6,6,45,68,5,4,51,77,4,2,51,84,1
12,13,32,42,4,8,36,53,1,3,41,68,5,7,40,60,3,3,45,70,1,2,47,76,7,6,43,61,8,8,45,66,4,2,49,78,1
3,1,67,94,5,4,67,89,5,3,69,90,7,6,63,87,4,4,62,90,5,5,64,89,29,46,34,36,19,22,45,52,8,6,56,85,1
3,4,40,59,0,5,40,61,3,1,45,63,2,3,44,69,2,4,43,62,3,3,42,64,4,2,41,67,5,6,46,60,6,12,43,55,1
5,7,54,69,8,6,50,72,11,5,56,77,8,8,44,66,8,7,47,69,9,8,49,71,4,8,44,63,7,10,50,65,6,10,50,68,1
16,25,48,54,8,13,56,70,5,7,58,81,2,8,56,81,4,5,59,86,5,6,61,88,4,6,66,81,5,6,59,86,4,4,59,92,1
12,15,20,34,9,16,31,44,6,7,46,70,1,4,39,66,4,7,41,56,10,14,43,58,0,2,46,73,4,4,45,71,9,11,39,54,1
6,3,66,90,1,4,66,86,1,3,68,90,5,6,67,83,3,3,62,85,4,4,64,85,4,6,55,80,5,8,61,82,7,6,61,88,1
4,4,43,71,10,10,37,51,4,5,42,57,0,2,50,75,3,0,45,77,6,2,47,77,5,5,44,72,3,5,43,80,5,3,50,83,1
14,35,43,47,16,46,40,40,20,48,52,48,5,6,48,76,8,16,40,55,15,38,39,39,4,2,52,85,5,2,54,85,6,8,54,79,1
4,4,68,89,7,6,63,85,7,4,70,86,5,5,67,86,5,4,61,86,9,5,63,86,5,5,60,87,3,6,62,86,2,5,62,89,1
10,12,51,71,4,6,63,82,4,5,61,83,3,5,62,84,3,5,61,84,4,5,59,86,2,5,60,87,3,5,71,89,2,5,67,89,1
19,27,36,42,17,25,39,48,19,33,41,46,34,52,43,33,24,42,39,36,23,41,41,41,34,59,47,40,25,41,37,32,18,33,33,34,1
5,7,48,68,11,13,48,63,21,34,43,43,17,29,38,49,23,40,37,38,30,50,39,37,22,40,20,20,23,40,26,22,22,42,34,31,1
4,5,60,88,4,6,60,87,4,5,62,88,4,4,61,88,4,3,60,88,7,6,62,87,3,4,63,84,4,2,65,84,5,4,57,81,1
12,12,51,69,5,6,67,95,5,3,74,94,10,13,51,58,4,7,62,87,2,5,73,98,5,5,58,85,12,10,52,68,11,8,56,79,1
8,7,65,84,5,6,65,86,2,4,67,87,4,6,64,92,4,3,63,89,5,6,61,86,6,4,61,84,5,4,63,86,6,4,68,89,1
3,0,46,79,5,2,46,76,8,9,39,57,2,5,41,79,5,2,47,79,6,5,49,75,4,4,48,80,3,2,50,79,2,0,50,85,1
5,4,60,87,2,5,65,89,2,4,58,81,9,12,48,64,4,3,59,86,5,4,61,86,9,12,45,56,7,10,55,74,4,4,68,89,1
4,1,52,80,4,2,44,73,4,1,43,70,9,6,45,66,6,7,44,69,13,16,40,51,9,13,40,53,20,33,35,38,22,43,31,33,1
5,7,48,68,11,13,48,63,21,34,43,43,17,29,38,49,23,40,37,38,30,50,39,37,22,40,20,20,23,40,26,22,22,42,34,31,1
18,28,41,48,6,8,56,85,4,5,62,94,25,42,36,35,15,15,52,66,7,4,67,93,34,49,37,33,23,33,42,43,9,9,57,87,1
4,3,57,84,4,4,57,81,4,5,55,78,5,6,58,80,5,5,57,77,6,7,59,76,4,5,63,76,8,2,61,78,4,5,53,78,1
13,16,51,63,4,8,68,88,4,4,74,92,29,43,37,33,18,21,45,57,6,6,63,95,30,52,35,34,25,40,37,39,14,11,54,77,1
12,21,44,53,26,50,41,36,32,57,50,43,4,10,57,73,19,37,44,40,35,58,46,42,5,6,55,82,10,17,53,59,24,46,45,43,1
9,9,61,82,6,6,61,86,6,5,68,87,5,4,72,92,5,3,66,94,4,4,73,96,1,5,72,94,5,5,74,99,4,2,76,100,1
27,46,35,33,21,42,28,24,18,39,30,34,21,39,35,38,15,28,37,46,13,16,49,63,9,10,61,79,7,6,63,86,6,6,68,89,1
5,1,67,90,5,4,67,86,5,3,60,85,4,5,63,87,4,4,58,81,5,6,64,83,8,8,54,74,4,2,73,90,5,2,64,88,1
3,1,54,86,8,10,37,46,11,13,24,25,2,1,56,79,5,4,43,66,9,13,25,33,6,8,41,55,10,8,43,60,6,10,37,53,1
7,5,59,79,7,8,55,75,18,23,49,53,8,6,58,71,8,5,53,75,9,6,55,79,5,8,52,68,6,8,54,70,5,8,50,70,1
4,7,52,83,4,6,52,82,4,7,58,83,6,6,57,76,6,5,52,76,5,6,54,75,9,7,55,73,10,7,57,75,9,7,60,78,1
5,4,58,79,5,6,58,78,5,4,56,83,5,6,65,82,8,5,59,82,6,6,57,78,2,6,56,80,5,6,54,82,4,6,54,82,1
5,3,67,90,3,4,63,86,3,1,65,85,7,5,59,81,4,5,58,81,5,5,56,79,5,5,54,76,6,6,52,76,8,6,60,81,1
4,7,63,89,1,5,72,96,4,4,74,100,11,10,50,67,11,7,53,75,6,2,72,99,5,8,56,81,12,13,50,64,5,10,58,92,1
24,42,35,39,13,17,51,62,4,7,70,89,32,49,34,36,29,42,36,33,19,22,47,59,30,52,35,34,31,52,37,36,24,40,37,41,1
19,37,45,42,34,58,45,41,38,64,51,50,9,17,51,57,24,45,42,39,39,59,47,46,7,8,59,76,17,24,45,50,30,49,42,41,1
16,23,43,56,10,13,51,70,4,5,65,83,8,8,58,77,3,4,61,84,4,6,63,86,2,5,65,84,3,5,62,89,2,5,71,92,1
12,37,42,51,9,28,42,53,12,30,47,50,3,6,55,83,3,3,54,83,4,6,56,79,4,8,55,83,5,8,57,82,4,5,53,81,1
4,1,61,87,6,6,61,86,9,3,68,87,5,7,58,88,5,3,62,85,6,4,64,87,13,17,51,61,5,8,70,88,4,5,74,94,1
5,3,67,90,3,4,63,86,3,1,65,85,7,5,59,81,4,5,58,81,5,5,56,79,5,5,54,76,6,6,52,76,8,6,60,81,1
4,5,60,88,4,6,56,85,12,21,46,54,1,4,66,85,1,3,65,88,5,10,58,75,3,4,63,84,4,4,65,84,5,6,57,87,1
5,5,65,84,8,6,60,83,5,5,58,78,2,6,56,81,4,5,51,81,5,6,53,80,4,4,57,81,5,4,59,81,4,6,55,80,1
4,9,57,75,19,38,45,41,34,57,47,43,5,6,55,83,9,16,50,57,25,46,44,41,7,5,63,80,8,8,61,78,16,24,45,52,1
8,12,24,33,11,11,21,32,11,10,26,34,6,10,35,49,9,9,23,38,5,6,25,42,6,4,45,59,7,8,38,45,4,6,34,47,1
5,5,55,76,9,7,55,75,9,6,57,76,7,8,55,74,7,5,54,74,8,6,56,79,5,5,54,76,6,5,56,76,5,5,60,79,1
5,14,37,59,3,7,43,75,3,5,57,85,10,13,51,77,4,1,58,84,5,8,56,86,16,41,54,60,6,12,52,76,8,16,52,75,1
8,9,44,68,5,8,52,74,5,5,62,84,12,16,41,55,9,18,40,55,7,8,49,77,22,40,32,37,20,38,41,42,15,21,41,56,1
4,5,64,94,4,6,60,93,4,5,58,88,4,4,70,91,4,3,69,88,5,4,67,87,5,2,67,87,6,4,69,86,5,4,60,87,1
6,7,44,70,2,2,52,82,2,1,58,88,9,14,42,56,4,3,48,73,5,4,54,78,9,11,37,50,10,15,39,52,5,7,45,64,1
4,1,52,88,4,2,52,85,6,7,54,77,6,4,49,76,6,7,44,76,10,12,40,64,9,23,37,50,15,27,39,46,14,27,35,45,1
5,7,48,68,11,13,48,63,21,34,43,43,17,29,38,49,23,40,37,38,30,50,39,37,22,40,20,20,23,40,26,22,22,42,34,31,1
5,5,62,95,3,5,67,94,3,4,73,95,14,11,52,73,2,4,64,94,3,6,66,93,18,29,41,46,7,8,58,85,4,6,62,96,1
5,5,48,71,8,6,48,70,8,7,54,71,6,6,52,78,6,7,51,75,7,8,53,74,6,4,57,75,7,6,55,74,6,8,51,70,1
18,21,43,56,5,5,43,68,5,4,45,66,24,42,35,40,16,16,40,66,6,5,42,71,23,44,31,35,27,41,40,51,12,12,46,72,1
7,5,43,63,7,8,43,66,4,1,49,76,5,5,43,64,3,4,42,67,6,6,44,73,5,5,41,68,6,5,43,70,2,3,43,77,1
3,1,67,94,5,4,67,89,5,3,69,90,7,6,63,87,4,4,62,90,5,5,64,89,29,46,34,36,19,22,45,52,8,6,56,85,1
5,14,37,59,3,7,43,75,3,5,57,85,10,13,51,77,4,1,58,84,5,8,56,86,16,41,54,60,6,12,52,76,8,16,52,75,1
4,5,60,86,4,6,60,87,4,5,66,91,6,4,66,85,4,5,65,88,7,6,71,90,3,4,67,91,4,2,69,93,5,4,69,100,1
39,60,41,40,26,39,38,41,12,15,54,64,38,58,49,40,28,39,41,40,13,10,54,71,34,52,40,41,32,52,42,35,19,30,45,54,1
14,35,43,47,16,46,40,40,20,48,52,48,5,6,48,76,8,16,40,55,15,38,39,39,4,2,52,85,5,2,54,85,6,8,54,79,1
18,28,14,18,18,26,14,20,16,28,19,26,12,19,24,40,9,11,37,55,5,8,42,63,4,2,53,75,5,2,47,67,4,4,47,73,1
25,41,36,37,15,16,53,67,6,3,68,93,34,49,37,33,22,32,39,41,10,9,56,85,34,56,37,37,28,46,37,36,18,24,45,58,1
12,13,32,42,4,8,36,53,1,3,41,68,5,7,40,60,3,3,45,70,1,2,47,76,7,6,43,61,8,8,45,66,4,2,49,78,1
5,4,58,83,8,8,50,72,11,11,45,60,5,6,56,79,8,5,51,76,9,10,45,71,4,8,52,80,5,6,54,82,4,8,58,85,1
16,45,43,42,18,52,40,41,18,51,45,43,5,14,50,67,14,35,42,45,17,46,41,41,2,3,52,84,6,6,50,77,8,17,43,59,1
9,7,42,68,4,6,42,63,6,5,47,68,17,27,43,57,5,5,42,63,6,6,41,62,27,41,40,40,14,15,45,63,4,5,45,69,1
6,3,61,90,6,4,61,86,4,3,63,87,5,4,72,92,9,3,66,85,10,4,64,85,4,5,68,86,5,5,70,88,7,6,65,88,1
5,5,50,77,8,6,58,78,8,5,56,79,5,10,44,62,8,9,43,66,6,8,53,75,6,14,44,58,13,16,43,57,9,19,43,59,1
5,6,58,76,5,7,55,78,5,5,57,76,4,5,51,74,7,5,54,65,11,8,56,67,5,6,50,70,6,6,52,68,5,6,52,68,1
5,5,48,71,8,6,48,70,8,7,54,71,6,6,52,78,6,7,51,75,7,8,53,74,6,4,57,75,7,6,55,74,6,8,51,70,1
10,12,43,67,4,2,63,95,1,0,70,96,14,16,26,29,11,11,42,54,6,2,55,86,16,20,24,31,17,15,34,48,11,8,50,73,1
18,25,14,21,16,29,17,24,18,28,16,19,9,12,38,55,4,7,40,61,13,19,28,37,4,2,45,65,5,4,47,70,4,8,41,53,1
4,7,68,89,4,5,72,91,4,5,74,96,18,22,46,57,5,5,61,93,4,5,68,95,24,40,35,37,15,11,54,74,2,5,67,98,1
5,3,63,87,5,4,67,93,5,3,74,94,4,5,72,90,4,5,71,94,5,2,69,96,5,6,62,92,4,5,69,94,3,5,73,97,1
11,19,38,61,8,13,48,77,5,4,58,87,6,10,44,75,4,3,51,86,5,4,49,91,12,25,45,65,10,4,55,81,6,4,51,86,1
8,5,54,83,5,6,50,82,5,4,56,79,14,13,44,59,8,7,51,73,6,8,45,71,21,36,31,38,10,12,40,63,4,10,46,68,1
3,3,43,69,3,2,51,68,3,1,48,69,4,6,43,58,4,4,46,58,2,5,48,67,3,2,43,60,4,5,42,62,3,5,42,61,1
5,1,67,90,5,4,67,86,5,3,60,85,4,5,63,87,4,4,58,81,5,6,64,83,8,8,54,74,4,2,73,90,5,2,64,88,1
8,7,65,84,5,6,65,86,2,4,67,87,4,6,64,92,4,3,63,89,5,6,61,86,6,4,61,84,5,4,63,86,6,4,68,89,1
4,3,48,86,4,2,52,87,4,1,54,86,4,4,53,82,6,3,48,76,7,8,46,78,9,15,43,60,10,23,39,52,14,27,39,48,1
18,28,14,18,18,26,14,20,16,28,19,26,12,19,24,40,9,11,37,55,5,8,42,63,4,2,53,75,5,2,47,67,4,4,47,73,1
7,5,63,86,7,5,68,85,7,5,61,86,5,5,62,86,8,4,61,84,6,6,63,83,2,6,60,84,3,5,62,86,5,5,58,89,1
5,7,56,81,5,8,56,77,11,16,50,55,6,6,52,75,6,7,51,78,7,10,53,70,6,8,57,75,5,8,59,77,4,8,55,77,1
5,5,50,77,8,6,58,78,8,5,56,79,5,10,44,62,8,9,43,66,6,8,53,75,6,14,44,58,13,16,43,57,9,19,43,59,1
9,27,42,54,12,31,45,48,17,50,51,46,3,4,55,83,3,5,54,77,6,15,47,62,4,8,55,80,5,5,53,78,4,5,57,85,1
12,12,51,69,5,6,67,95,5,3,74,94,10,13,51,58,4,7,62,87,2,5,73,98,5,5,58,85,12,10,52,68,11,8,56,79,1
6,5,61,87,4,4,61,81,6,5,59,78,5,4,55,77,5,5,54,74,10,7,56,76,4,6,55,73,8,8,57,75,7,6,57,78,1
5,5,55,82,3,2,58,89,3,1,60,87,10,13,43,65,4,1,62,94,2,0,69,96,14,16,26,29,12,12,45,56,5,2,56,88,1
3,4,43,69,5,6,43,72,5,5,45,69,5,5,41,69,2,2,40,73,6,5,45,71,9,6,44,67,7,6,43,65,4,4,43,76,1
5,5,43,73,5,6,43,68,0,1,52,77,2,3,41,73,5,4,43,69,6,5,45,75,6,6,41,63,5,4,43,73,4,4,46,79,1
5,7,56,81,5,8,56,77,11,16,50,55,6,6,52,75,6,7,51,78,7,10,53,70,6,8,57,75,5,8,59,77,4,8,55,77,1
5,7,56,84,11,13,48,63,5,9,58,90,4,4,60,86,4,7,55,78,10,12,49,70,4,4,61,84,5,4,59,83,9,10,55,70,1
5,7,56,81,5,8,56,77,11,16,50,55,6,6,52,75,6,7,51,78,7,10,53,70,6,8,57,75,5,8,59,77,4,8,55,77,1
12,39,42,45,12,38,42,50,9,27,44,55,3,7,43,74,3,5,54,83,4,4,56,85,4,2,59,83,5,8,57,85,4,8,57,85,1
5,1,62,88,5,5,58,87,11,9,52,69,5,5,60,88,2,5,59,85,6,8,57,84,4,6,56,85,5,6,66,87,4,4,62,90,1
7,5,59,79,7,8,55,75,18,23,49,53,8,6,58,71,8,5,53,75,9,6,55,79,5,8,52,68,6,8,54,70,5,8,50,70,1
5,7,56,81,5,8,56,77,11,16,50,55,6,6,52,75,6,7,51,78,7,10,53,70,6,8,57,75,5,8,59,77,4,8,55,77,1
24,38,23,23,21,39,27,31,21,38,39,40,16,26,37,39,14,15,42,54,9,10,51,69,5,8,56,78,6,5,58,83,5,6,58,86,1
4,5,56,88,2,6,56,82,4,5,54,83,4,4,66,85,4,3,56,82,5,4,58,82,5,4,58,82,6,6,60,81,5,6,60,81,1
5,4,56,87,5,5,56,83,5,5,58,81,4,6,60,86,4,5,55,84,5,8,53,83,6,6,61,84,5,4,63,81,6,6,59,80,1
3,3,72,96,3,4,72,93,3,3,69,90,4,2,74,96,4,1,71,96,5,0,69,96,8,5,71,95,6,2,73,98,5,2,69,101,1
9,18,41,57,6,8,48,76,4,7,62,88,19,38,39,40,15,20,38,52,16,21,50,58,19,39,29,36,23,39,27,31,24,39,27,26,1
2,5,48,75,5,6,48,70,8,5,50,71,4,4,52,75,6,5,51,78,7,8,53,77,6,4,61,79,7,4,59,77,6,6,55,77,1
5,5,48,71,8,6,48,70,8,7,54,71,6,6,52,78,6,7,51,75,7,8,53,74,6,4,57,75,7,6,55,74,6,8,51,70,1
18,21,43,56,5,5,43,68,5,4,45,66,24,42,35,40,16,16,40,66,6,5,42,71,23,44,31,35,27,41,40,51,12,12,46,72,1
4,3,41,74,4,4,44,76,4,3,50,83,6,6,45,66,6,5,44,69,5,4,50,78,5,6,40,60,4,7,45,68,5,6,48,78,1
9,11,48,70,4,6,64,93,2,1,71,98,9,10,53,66,9,13,48,69,5,4,67,93,5,9,58,73,13,13,48,59,9,7,57,84,1
4,5,56,88,2,6,56,82,4,5,54,83,4,4,66,85,4,3,56,82,5,4,58,82,5,4,58,82,6,6,60,81,5,6,60,81,1
5,5,67,96,5,4,72,93,5,3,69,96,4,8,63,87,1,4,71,96,5,5,73,100,11,10,50,66,12,8,56,76,5,2,73,101,1
4,7,68,89,4,5,72,91,4,5,74,96,18,22,46,57,5,5,61,93,4,5,68,95,24,40,35,37,15,11,54,74,2,5,67,98,1
2,5,60,87,2,5,60,86,5,4,58,87,4,6,60,86,4,5,59,86,5,6,61,88,4,4,61,87,5,4,63,89,6,6,63,89,1
5,1,67,90,5,4,67,86,5,3,60,85,4,5,63,87,4,4,58,81,5,6,64,83,8,8,54,74,4,2,73,90,5,2,64,88,1
5,4,58,83,8,8,50,72,11,11,45,60,5,6,56,79,8,5,51,76,9,10,45,71,4,8,52,80,5,6,54,82,4,8,58,85,1
17,26,43,59,5,6,43,64,5,5,42,63,27,41,40,40,13,14,42,61,5,5,44,67,23,43,34,33,27,43,42,43,16,16,45,64,1
4,3,60,88,4,4,60,85,4,3,54,77,6,10,53,73,4,3,65,85,7,4,62,82,9,13,51,60,10,6,60,86,3,2,69,89,1
11,11,43,56,5,2,54,85,3,0,69,99,16,15,32,46,11,7,47,69,6,3,61,93,6,8,44,67,3,2,54,82,2,2,58,90,1
17,47,42,42,12,40,42,44,12,37,44,52,5,15,37,57,3,6,42,74,4,6,56,85,10,13,51,76,5,2,61,85,4,8,57,88,1
5,1,58,79,5,5,50,72,5,5,52,73,2,5,56,79,2,5,47,73,6,6,49,71,4,4,60,83,5,4,54,76,6,6,54,82,1
4,4,63,89,4,5,59,82,4,5,65,83,8,8,54,75,3,1,70,89,6,2,63,86,11,13,44,59,6,5,62,86,2,5,67,92,1
4,3,60,91,4,6,56,87,4,5,66,88,6,4,61,88,6,3,60,85,5,4,62,87,5,4,72,91,10,4,69,86,9,4,65,87,1
26,40,38,51,12,12,44,69,9,5,46,70,28,45,39,37,22,30,44,52,10,8,43,68,24,43,37,33,25,46,39,41,17,27,45,61,1
17,25,12,26,12,19,24,41,9,11,40,58,6,6,49,69,4,1,52,76,5,2,46,68,3,2,58,87,4,2,60,86,3,2,60,84,1
12,14,33,52,5,6,55,81,3,1,60,90,13,17,27,34,10,12,42,65,5,2,64,96,14,19,26,22,15,16,28,31,11,12,45,58,1
4,3,45,71,4,8,39,50,12,17,22,19,3,2,58,80,0,3,57,83,6,11,38,38,1,0,59,80,2,0,61,85,4,5,53,73,1
3,0,62,97,3,0,58,85,3,0,56,83,2,3,60,94,2,2,59,85,3,3,57,81,4,4,60,88,5,2,58,85,4,6,50,72,1
3,3,43,62,0,4,43,64,0,3,45,63,7,2,40,54,4,1,39,54,5,5,44,60,8,10,37,54,9,10,36,50,3,5,45,64,1
2,4,69,90,2,5,65,86,5,4,62,90,4,6,64,89,4,3,59,89,5,6,57,88,6,6,70,87,7,4,63,89,6,4,63,89,1
5,4,58,83,8,8,50,72,11,11,45,60,5,6,56,79,8,5,51,76,9,10,45,71,4,8,52,80,5,6,54,82,4,8,58,85,1
4,3,52,88,4,4,48,90,4,3,54,91,9,4,53,80,6,3,48,82,7,6,50,82,17,30,40,53,13,17,45,68,9,7,53,84,1
16,16,41,68,5,5,41,70,5,4,43,71,26,41,38,49,12,11,43,68,10,6,45,70,28,45,39,37,23,31,47,54,9,8,44,70,1
4,5,56,91,4,6,60,90,4,5,66,91,6,4,66,88,6,5,65,88,5,4,71,90,5,4,67,87,6,4,69,93,5,4,69,92,1
4,5,53,78,6,6,53,74,6,7,59,78,5,7,58,74,5,6,54,77,6,6,56,76,4,5,51,73,8,6,57,66,10,8,57,69,1
2,4,65,87,2,5,60,89,2,4,71,90,4,6,60,84,4,5,59,86,5,6,65,91,6,4,66,84,5,6,68,89,6,6,72,92,1
3,1,71,91,5,2,62,85,5,1,60,79,5,5,60,85,2,4,64,88,3,5,57,81,9,12,48,63,5,4,62,87,4,4,62,88,1
4,3,60,88,4,8,56,79,9,11,50,70,4,4,61,85,4,3,56,82,10,10,54,68,5,6,63,84,6,7,65,84,5,9,60,78,1
7,5,59,79,7,8,55,75,18,23,49,53,8,6,58,71,8,5,53,75,9,6,55,79,5,8,52,68,6,8,54,70,5,8,50,70,1
3,0,58,86,3,0,54,82,3,1,56,86,2,3,60,85,2,2,55,79,3,1,57,81,4,2,56,83,5,6,50,69,6,8,43,59,1
5,2,56,90,2,5,52,86,2,2,50,90,4,4,52,89,4,3,51,84,5,4,53,86,6,6,49,79,5,6,55,81,4,4,55,86,1
2,1,56,88,4,4,60,90,4,1,58,86,4,4,53,76,4,7,52,73,7,8,46,68,5,7,43,60,4,4,45,62,0,4,45,67,1
25,41,36,37,15,16,53,67,6,3,68,93,34,49,37,33,22,32,39,41,10,9,56,85,34,56,37,37,28,46,37,36,18,24,45,58,1
4,7,57,78,4,8,53,74,9,9,51,65,5,6,58,77,9,5,54,77,10,7,56,82,7,6,59,76,8,8,57,78,7,6,61,81,1
4,7,44,66,6,10,48,65,6,9,50,66,9,10,45,59,12,11,44,56,18,21,43,49,19,27,37,39,23,36,35,31,24,39,31,26,1
12,30,45,49,17,51,49,44,19,54,51,50,3,6,55,77,5,14,45,60,13,39,44,50,4,5,51,76,5,5,57,82,7,6,53,81,1
0,1,51,85,0,2,51,81,3,3,48,76,4,5,47,77,1,1,50,81,5,2,52,83,5,5,43,66,6,0,48,82,3,2,48,85,1
4,3,41,74,4,4,44,76,4,3,50,83,6,6,45,66,6,5,44,69,5,4,50,78,5,6,40,60,4,7,45,68,5,6,48,78,1
12,15,20,34,9,16,31,44,6,7,46,70,1,4,39,66,4,7,41,56,10,14,43,58,0,2,46,73,4,4,45,71,9,11,39,54,1
4,7,55,86,4,8,55,82,4,4,53,79,8,16,50,71,11,18,45,67,9,10,51,79,11,20,38,59,9,13,50,77,5,5,58,89,1
6,7,57,78,4,8,57,77,4,7,55,75,5,7,55,80,5,5,57,77,10,6,56,79,7,8,51,68,8,6,61,78,7,8,57,81,1
4,7,57,78,4,8,53,74,9,9,51,65,5,6,58,77,9,5,54,77,10,7,56,82,7,6,59,76,8,8,57,78,7,6,61,81,1
19,27,36,42,17,25,39,48,19,33,41,46,34,52,43,33,24,42,39,36,23,41,41,41,34,59,47,40,25,41,37,32,18,33,33,34,1
8,7,50,73,11,12,43,58,8,7,56,77,8,6,52,76,8,9,43,69,12,13,45,61,4,6,52,80,5,8,58,82,4,12,46,68,1
1,0,68,96,1,0,68,88,1,0,61,83,5,2,54,84,3,0,66,97,4,0,63,97,11,8,48,68,6,3,62,92,2,3,62,98,1
5,5,43,65,5,6,40,61,3,6,45,69,13,15,43,61,4,4,42,65,5,6,48,67,26,43,40,41,17,16,45,62,5,5,48,71,1
27,40,40,42,13,15,43,62,4,4,45,67,23,43,34,33,26,42,39,41,17,16,44,62,24,44,28,31,28,44,40,33,27,35,43,53,1
4,5,64,94,4,6,60,93,4,5,58,88,4,4,70,91,4,3,69,88,5,4,67,87,5,2,67,87,6,4,69,86,5,4,60,87,1
4,3,57,90,4,6,66,86,4,3,63,87,3,4,67,88,3,3,62,85,4,4,64,87,4,5,68,86,8,6,65,82,7,8,61,81,1
2,2,56,81,2,1,56,80,5,4,46,68,4,6,48,68,6,7,40,55,10,8,42,60,6,8,45,62,2,6,55,67,4,2,55,77,1
1,3,39,68,4,8,42,57,9,13,44,59,0,2,46,74,3,3,42,70,10,11,38,52,4,2,47,73,5,2,45,75,4,5,45,73,1
4,5,60,94,4,6,56,87,2,5,58,83,4,4,70,88,4,3,65,85,5,4,58,84,5,4,67,84,6,4,60,84,5,6,60,84,1
4,3,61,90,4,4,61,89,6,5,63,87,3,4,63,85,3,1,62,83,6,4,56,79,4,6,59,80,5,5,57,78,4,6,57,78,1
9,3,53,82,6,4,49,83,6,5,51,82,17,30,40,53,12,16,42,67,10,7,52,82,21,46,40,40,19,41,42,45,16,33,39,52,1
12,37,42,51,9,28,42,53,12,30,47,50,3,6,55,83,3,3,54,83,4,6,56,79,4,8,55,83,5,8,57,82,4,5,53,81,1
4,1,52,88,4,2,52,85,6,7,54,77,6,4,49,76,6,7,44,76,10,12,40,64,9,23,37,50,15,27,39,46,14,27,35,45,1
14,10,38,68,5,6,35,60,8,7,40,55,23,32,41,49,12,11,37,55,13,16,36,48,25,45,32,35,20,38,30,33,22,42,34,31,1
5,3,63,87,5,4,63,86,5,3,69,94,4,8,68,87,4,4,71,90,5,6,73,96,18,22,46,57,6,6,64,94,3,5,69,97,1
6,5,42,68,9,6,45,67,6,7,47,71,3,4,46,74,9,12,39,53,20,33,34,38,4,2,51,80,8,8,49,66,18,30,37,38,1
4,3,53,84,4,4,53,83,6,3,51,78,5,9,46,67,9,14,42,60,10,23,38,52,13,30,43,48,17,30,42,50,13,27,42,47,1
5,10,37,38,12,15,13,19,14,16,15,21,4,5,51,69,10,12,26,30,11,13,17,23,3,0,54,80,4,2,56,85,8,10,39,49,1
5,4,60,90,2,6,60,86,5,7,58,84,4,6,56,86,4,5,63,86,5,4,61,88,6,4,61,84,5,4,63,86,4,4,63,89,1
6,3,66,90,6,4,66,89,6,5,68,90,5,4,67,88,5,3,66,88,6,4,68,94,4,5,63,89,5,5,65,88,4,5,65,88,1
4,7,44,66,6,10,48,65,6,9,50,66,9,10,45,59,12,11,44,56,18,21,43,49,19,27,37,39,23,36,35,31,24,39,31,26,1
4,5,53,78,6,6,53,74,6,7,59,78,5,7,58,74,5,6,54,77,6,6,56,76,4,5,51,73,8,6,57,66,10,8,57,69,1
12,15,20,34,9,16,31,44,6,7,46,70,1,4,39,66,4,7,41,56,10,14,43,58,0,2,46,73,4,4,45,71,9,11,39,54,1
5,5,60,78,5,8,56,80,5,7,58,78,6,6,52,78,6,5,51,75,7,8,53,80,4,6,57,72,7,8,59,77,4,8,59,80,1
9,16,51,59,24,46,43,40,38,58,48,47,7,8,59,77,16,23,42,48,31,49,41,39,5,6,58,76,9,8,56,78,8,12,56,68,1
0,1,46,76,3,4,43,71,9,10,39,53,4,2,47,74,4,1,42,74,5,5,44,71,5,6,43,70,6,6,45,68,0,2,52,79,1
24,38,23,23,21,39,27,31,21,38,39,40,16,26,37,39,14,15,42,54,9,10,51,69,5,8,56,78,6,5,58,83,5,6,58,86,1
18,21,43,56,5,5,43,68,5,4,45,66,24,42,35,40,16,16,40,66,6,5,42,71,23,44,31,35,27,41,40,51,12,12,46,72,1
7,7,55,71,10,11,47,59,13,7,53,71,3,5,58,81,8,5,57,81,15,16,47,56,11,15,44,59,17,26,40,42,18,31,23,27,1
18,25,12,23,17,26,12,25,12,18,26,43,12,14,36,49,6,5,48,69,5,2,54,78,5,6,55,79,4,2,60,89,3,2,60,89,1
