col1,col2,col3,col4,col5,col6,col7,col8,col9,class
9,110,23,58,38,91,53,29,5,0
3,113,13,54,36,115,48,24,5,0
21,110,19,54,43,103,36,12,5,0
18,110,11,54,41,88,31,9,6,0
18,109,15,54,42,93,35,11,5,0
18,110,19,55,42,93,39,15,5,0
16,110,19,54,41,96,41,18,5,0
14,110,16,55,40,88,40,17,5,0
9,110,12,53,38,94,41,18,5,0
21,110,25,54,40,93,42,26,8,3
49,111,21,60,21,88,11,71,47,4
21,110,30,49,41,88,47,28,7,3
20,110,10,54,25,82,27,49,28,3
10,111,16,54,38,87,43,22,6,0
10,114,21,54,38,88,50,27,5,0
16,112,19,52,40,88,42,20,6,0
41,113,14,54,4,75,12,108,65,4
2,112,12,54,35,88,47,26,6,0
21,110,14,54,12,88,31,88,45,3
6,110,20,54,36,73,52,31,6,0
20,115,14,54,42,88,33,10,5,0
20,108,28,54,38,106,46,34,11,3
9,112,14,54,37,80,43,22,6,0
2,110,9,54,28,113,45,41,14,0
7,110,14,54,37,88,45,22,5,0
2,108,12,54,29,84,48,41,13,0
7,110,10,52,37,84,41,19,5,0
8,109,19,54,37,85,49,28,6,0
14,109,21,54,40,101,45,22,5,0
2,110,38,58,33,68,74,57,8,0
24,110,19,55,44,105,34,10,5,0
10,110,19,54,38,68,46,25,6,0
60,110,36,54,49,103,9,14,20,4
6,110,21,52,37,107,54,30,5,0
51,114,22,54,22,83,11,69,47,4
8,110,19,54,37,81,48,27,6,0
19,108,14,54,42,88,33,9,5,0
18,110,20,54,41,78,40,18,6,0
2,110,9,54,35,113,45,23,6,0
16,112,14,54,41,91,35,12,5,0
2,107,14,54,36,94,49,25,5,0
2,110,30,54,35,106,65,43,6,0
18,110,19,55,42,94,39,15,5,0
21,113,9,54,14,80,26,77,42,3
2,110,36,54,29,109,72,65,13,0
2,110,16,54,35,84,51,29,6,0
2,110,9,54,34,84,46,26,6,0
2,110,11,54,19,89,48,66,26,0
3,110,9,53,35,58,44,23,6,0
10,110,19,54,38,77,46,25,6,0
50,112,21,54,22,88,11,68,46,4
45,109,17,52,4,93,13,111,67,4
3,111,12,54,36,93,47,23,5,0
20,114,26,54,41,88,44,25,7,3
20,110,30,54,40,96,48,31,8,3
8,110,21,54,37,85,50,29,6,0
2,110,9,54,31,61,46,33,10,0
8,110,14,61,37,87,43,22,6,0
20,110,12,51,29,82,30,42,22,3
2,110,37,53,32,93,73,58,9,0
2,110,23,51,23,84,58,67,21,0
2,110,16,50,19,73,52,71,26,0
14,110,20,54,40,114,44,21,5,0
2,110,17,54,31,78,53,41,10,0
9,113,16,54,38,90,44,22,5,0
21,110,9,54,15,85,26,75,41,3
17,113,13,54,41,88,34,11,5,0
8,110,16,54,38,97,46,22,5,0
21,110,28,47,40,88,45,29,8,3
2,109,12,52,35,68,47,26,6,0
10,110,16,52,38,75,43,22,6,0
20,110,11,48,28,87,29,43,24,3
6,110,10,54,37,92,42,18,5,0
17,115,13,54,41,88,33,11,5,0
2,110,13,54,31,76,49,37,11,0
9,114,21,54,37,62,51,30,6,0
2,110,10,54,24,67,46,52,20,0
50,110,22,54,22,70,12,69,46,4
2,110,28,54,25,114,64,67,18,0
20,110,10,54,26,74,28,48,26,3
10,110,21,54,38,59,48,27,6,0
14,109,18,54,40,92,42,19,5,0
13,110,21,49,39,88,46,24,6,0
11,114,19,54,39,90,46,22,5,0
21,110,28,52,43,99,46,22,5,0
8,111,14,54,37,88,44,22,6,0
18,110,14,56,42,88,34,10,5,0
7,108,17,54,37,88,48,26,5,0
3,110,15,54,36,87,50,26,5,0
21,116,5,59,21,88,22,55,33,3
20,112,16,54,42,88,34,12,5,0
14,114,20,54,39,81,44,24,6,0
2,110,26,54,27,108,61,60,16,0
4,110,39,55,36,88,73,50,5,0
9,110,10,54,38,96,40,17,5,0
13,110,13,54,39,88,38,17,6,0
9,110,16,54,38,100,46,22,5,0
46,110,17,54,16,92,11,80,52,4
8,110,19,53,37,82,49,28,6,0
3,111,9,54,36,100,44,20,5,0
6,108,19,51,36,79,51,30,6,0
2,110,9,54,29,68,45,38,13,0
14,106,16,52,39,64,40,19,6,0
2,110,30,54,31,94,66,54,11,0
20,109,13,53,19,96,31,68,35,3
17,115,14,54,41,89,35,12,5,0
21,110,30,54,42,106,46,25,6,0
18,108,10,60,41,72,31,9,6,0
15,114,17,54,40,88,41,18,5,0
2,111,8,54,31,84,44,32,11,0
21,110,10,54,14,91,27,78,42,3
8,108,14,54,38,117,44,20,5,0
13,107,12,54,39,86,37,16,6,0
16,107,21,54,40,79,43,22,6,0
15,110,13,54,40,88,36,14,5,0
11,110,15,56,39,89,42,18,5,0
3,111,23,54,36,88,57,34,5,0
20,112,20,54,42,88,38,16,5,0
10,110,20,54,39,96,48,24,5,0
20,110,28,59,37,88,46,37,12,3
20,110,9,54,12,64,27,82,44,3
2,109,9,51,35,82,45,22,5,0
47,110,19,54,5,92,13,111,67,4
2,110,11,54,35,85,47,25,6,0
13,110,16,54,39,87,41,20,6,0
10,110,9,54,39,119,37,12,5,0
3,106,9,54,20,88,44,62,25,0
6,110,12,58,36,87,45,24,6,0
14,110,21,54,40,115,46,22,5,0
2,110,11,54,26,77,48,48,17,0
2,110,35,62,32,88,71,56,9,0
21,110,29,62,41,88,46,27,7,3
11,106,9,55,39,88,36,13,5,0
6,110,42,58,36,88,74,53,6,0
2,110,10,54,17,58,47,71,28,0
20,112,13,54,42,88,31,9,5,0
11,109,9,54,39,87,36,13,5,0
2,110,17,55,32,82,53,38,9,0
20,108,16,55,42,88,34,11,5,0
20,110,15,55,42,88,32,11,6,0
2,110,9,54,29,71,46,38,13,0
22,115,30,54,43,90,46,23,5,0
8,110,30,54,37,86,59,38,6,0
23,113,21,54,43,88,36,14,6,0
10,111,21,54,38,83,48,27,6,0
21,110,10,52,26,88,28,48,26,3
20,110,31,54,41,77,48,29,7,3
18,111,19,62,41,76,39,18,6,0
2,110,37,53,30,88,73,63,12,0
20,110,12,54,26,83,29,49,26,3
8,110,21,48,37,85,51,30,6,0
2,110,12,54,33,85,49,31,8,0
19,107,10,54,42,88,29,6,5,0
7,115,10,54,37,88,42,19,5,0
21,110,29,54,42,65,46,25,6,0
20,110,28,54,36,83,46,40,13,3
2,110,12,54,25,83,48,52,18,0
14,110,12,54,39,62,37,16,6,0
9,110,16,54,37,65,46,25,6,0
44,111,16,54,4,66,12,110,66,4
16,107,21,54,40,68,43,22,6,0
20,110,10,50,33,88,27,29,17,3
20,110,25,54,20,94,42,77,34,3
11,110,9,57,39,88,36,13,5,0
2,111,10,54,35,96,45,24,6,0
20,110,28,53,41,68,46,27,7,3
2,113,10,54,34,88,46,27,7,0
2,110,15,53,34,62,51,31,7,0
18,106,20,54,42,92,40,16,5,0
20,110,12,62,31,110,29,36,20,3
21,110,14,55,42,84,31,9,6,0
10,110,15,62,38,88,43,21,6,0
2,110,8,53,31,75,44,32,10,0
4,105,14,56,36,88,48,25,5,0
12,110,11,49,39,88,37,15,5,0
3,107,19,54,36,88,54,31,5,0
2,110,13,56,27,106,49,48,16,0
11,115,14,54,39,99,41,17,5,0
8,110,18,56,37,88,48,27,6,0
3,114,12,54,36,106,48,24,5,0
20,110,16,58,11,88,33,91,46,3
8,110,14,56,38,115,43,20,5,0
13,110,15,54,39,88,40,18,6,0
6,110,16,54,37,100,48,24,5,0
60,110,35,49,48,83,9,16,21,4
2,110,14,54,25,107,50,53,18,0
6,110,8,54,37,104,40,17,5,0
20,110,11,56,27,96,29,46,25,3
2,110,37,54,31,82,72,61,11,0
10,109,19,49,38,79,47,25,6,0
13,110,13,50,39,88,38,17,6,0
5,108,39,54,36,88,71,50,6,0
6,116,26,54,36,88,59,38,6,0
20,110,10,54,19,89,27,65,35,3
11,113,19,54,39,97,47,23,5,0
17,112,17,54,41,88,38,16,5,0
4,108,15,54,36,88,49,26,5,0
12,112,19,51,39,88,45,22,5,0
8,109,13,54,37,75,43,22,6,0
2,112,12,54,21,88,47,62,24,0
2,110,13,54,25,119,49,53,18,0
21,111,13,54,43,94,30,6,5,0
2,110,11,54,19,63,47,66,26,0
11,110,10,54,38,60,38,17,6,0
2,108,14,54,36,110,49,25,5,0
5,115,10,54,36,88,43,21,6,0
9,110,19,53,38,88,48,25,5,0
8,110,12,56,37,83,41,20,6,0
9,109,10,54,38,108,39,16,5,0
8,109,9,54,37,69,39,18,6,0
6,110,15,54,36,84,47,26,6,0
14,114,20,54,39,84,44,24,6,0
7,111,11,54,37,88,43,20,5,0
5,111,14,49,36,88,47,25,6,0
2,110,10,54,23,105,46,55,21,0
50,110,21,22,21,88,11,71,47,4
20,110,30,55,39,88,48,34,9,3
63,111,39,62,48,87,10,19,22,4
2,110,12,54,28,76,49,44,14,0
21,110,12,54,43,115,29,5,5,0
2,110,10,52,36,108,45,21,5,0
39,113,12,61,4,88,12,106,64,4
20,110,16,54,10,65,33,94,47,3
2,110,10,54,33,113,46,29,8,0
6,110,9,48,37,88,41,18,5,0
2,110,8,54,31,102,44,32,11,0
10,110,17,54,38,67,44,23,6,0
6,110,9,54,36,66,41,20,6,0
50,109,21,54,22,95,11,69,46,4
2,111,9,54,33,87,46,28,8,0
21,110,14,54,15,97,31,80,41,3
15,112,20,54,40,88,43,21,6,0
63,99,41,54,48,88,11,21,22,4
16,110,14,47,41,110,36,13,5,0
18,112,14,54,41,58,33,12,6,0
9,110,19,47,38,91,48,25,5,0
2,110,8,54,31,95,44,32,11,0
44,110,16,54,10,115,12,95,59,4
11,111,10,54,39,91,38,14,5,0
7,105,17,54,37,88,48,26,5,0
9,111,20,54,38,88,49,26,5,0
3,110,10,54,36,98,45,21,5,0
2,110,14,54,33,90,50,33,8,0
14,110,21,56,39,82,46,25,6,0
11,106,42,54,39,88,70,46,5,0
11,110,13,54,39,93,40,17,5,0
20,110,10,54,25,81,27,49,28,3
6,110,20,55,36,72,52,31,6,0
24,111,19,54,44,111,34,10,5,0
2,110,33,54,34,97,70,50,7,0
7,114,11,54,37,88,42,20,6,0
20,110,15,54,7,86,32,101,51,3
20,110,12,54,24,85,29,54,29,3
17,110,20,60,41,88,41,18,5,0
10,110,17,54,38,76,44,23,6,0
2,110,23,54,34,82,59,40,7,0
5,110,11,55,36,88,44,22,6,0
20,110,14,53,42,86,32,10,6,0
2,114,14,57,20,88,49,66,25,0
11,110,23,54,39,88,50,26,5,0
21,110,12,53,23,73,30,57,30,3
20,110,11,54,23,71,29,56,30,3
18,110,12,54,42,92,32,7,5,0
15,112,17,54,40,88,39,18,6,0
2,110,38,54,28,101,74,70,14,0
20,109,11,54,42,87,29,7,6,0
2,110,13,54,29,116,49,42,13,0
12,105,17,54,39,88,42,20,5,0
10,109,18,50,38,82,46,24,6,0
3,115,39,54,34,88,74,55,7,0
20,110,12,54,29,119,29,41,22,3
8,112,21,54,37,88,50,29,6,0
2,110,11,54,23,75,47,56,21,0
2,110,12,54,24,85,49,55,19,0
2,110,11,54,22,99,47,58,22,0
6,114,39,55,36,88,71,50,6,0
2,45,39,53,34,86,75,55,7,2
14,110,9,50,40,91,33,10,5,0
9,112,16,53,38,88,44,22,5,0
2,110,9,54,32,68,45,30,9,0
18,107,12,54,42,88,31,7,5,0
11,109,16,54,38,67,43,22,6,0
3,112,12,54,36,88,47,23,5,0
2,110,9,54,30,62,45,35,12,0
50,111,21,54,22,93,11,69,46,4
8,110,10,50,37,88,40,18,6,0
11,110,14,54,39,98,41,17,5,0
11,110,17,54,39,92,44,20,5,0
2,110,9,52,33,94,45,28,8,0
8,110,8,49,37,88,38,17,6,0
2,110,10,54,24,102,46,52,20,0
24,109,20,54,43,61,34,13,6,0
14,114,15,54,39,80,39,18,6,0
17,113,15,56,41,88,36,13,5,0
21,114,10,54,21,88,28,60,33,3
50,110,22,54,23,117,12,67,45,4
48,110,20,54,5,99,12,111,67,4
21,110,29,54,41,111,46,27,7,3
20,110,29,55,38,89,47,35,11,3
2,110,13,54,34,111,49,29,7,0
13,111,16,58,39,88,41,20,6,0
2,110,12,54,22,96,48,59,22,0
8,113,12,54,37,88,42,21,6,0
18,110,19,59,42,88,39,15,5,0
8,110,12,50,37,81,41,20,6,0
2,110,38,54,28,107,74,70,14,0
62,110,38,48,48,88,9,18,22,4
3,110,42,54,36,104,78,54,5,0
12,108,20,57,39,88,46,24,5,0
10,110,14,52,38,84,43,20,5,0
21,110,15,56,16,95,32,78,39,3
9,109,10,54,37,76,39,18,6,0
37,99,9,44,5,98,12,100,62,4
18,110,16,54,42,91,36,12,5,0
2,110,12,55,27,85,48,46,16,0
44,114,17,62,5,93,12,108,65,4
6,110,14,54,37,102,46,22,5,0
16,110,19,54,41,93,41,18,5,0
2,110,15,56,29,104,51,44,13,0
2,110,37,52,28,88,72,69,15,0
7,110,12,60,37,88,43,20,5,0
8,105,12,53,37,92,42,21,6,0
21,111,14,54,18,90,31,71,37,3
8,109,10,54,37,75,40,19,6,0
6,115,12,54,36,70,44,24,6,0
29,111,46,54,46,107,54,31,5,0
8,108,14,53,37,88,44,22,6,0
2,110,10,54,23,82,46,55,21,0
2,112,13,54,34,91,49,29,7,0
2,110,9,52,30,84,45,35,12,0
8,108,41,54,37,88,71,49,6,0
2,110,11,54,31,87,48,35,10,0
21,114,30,51,39,74,47,34,10,3
6,111,9,54,37,119,41,18,5,0
2,110,14,54,31,97,50,38,10,0
14,110,17,48,40,88,41,18,5,0
7,110,18,49,37,88,49,27,6,0
45,110,17,54,8,88,12,100,62,4
8,110,19,54,37,63,48,27,6,0
2,110,15,54,31,94,51,39,11,0
29,110,46,54,46,95,54,31,5,0
12,110,33,54,39,88,59,37,5,0
14,110,9,51,40,95,33,10,5,0
10,110,18,54,38,215,47,24,5,0
47,109,19,54,18,88,12,77,50,4
23,113,24,54,43,88,39,17,5,0
8,110,16,55,38,108,46,22,5,0
20,110,14,54,19,91,31,69,35,3
49,110,20,54,21,88,11,70,47,4
2,110,14,54,35,64,50,28,6,0
44,106,17,54,5,89,12,108,65,4
3,106,33,54,36,88,69,45,5,0
46,110,17,54,15,73,11,82,53,4
16,109,16,54,40,79,38,17,6,0
6,113,9,54,36,66,41,20,6,0
2,110,12,54,23,61,49,57,21,0
4,106,12,54,36,88,45,23,5,0
21,105,20,56,43,88,37,13,5,0
43,114,15,54,3,88,12,111,67,4
20,110,11,52,22,82,29,58,31,3
2,115,10,56,34,88,46,27,7,0
2,111,10,54,22,116,46,57,22,0
19,112,10,54,32,88,29,31,18,3
6,110,19,54,37,94,52,28,5,0
21,107,9,67,21,88,25,59,33,3
20,110,14,54,12,70,32,88,44,3
2,110,9,54,29,92,46,38,13,0
10,111,20,60,38,88,49,26,5,0
2,110,9,56,30,72,45,35,12,0
2,110,10,54,32,60,46,31,9,0
8,110,13,54,38,104,43,19,5,0
2,110,12,58,22,78,49,60,22,0
2,110,10,54,34,65,47,27,6,0
20,110,4,44,21,88,22,54,33,3
2,110,12,54,35,71,47,26,6,0
13,114,16,54,39,88,41,19,6,0
16,110,11,54,40,75,33,12,6,0
4,110,14,48,36,88,47,25,5,0
17,105,19,54,41,86,40,18,5,0
9,110,16,54,38,102,45,22,5,0
2,110,11,53,29,64,48,40,13,0
6,114,20,54,36,88,52,31,6,0
64,107,40,49,49,88,9,18,22,4
21,108,11,47,31,75,28,35,20,3
18,110,18,54,41,76,38,16,6,0
2,110,17,54,29,82,53,46,13,0
11,114,12,54,39,110,39,15,5,0
11,114,19,54,39,101,46,22,5,0
2,110,8,54,29,82,44,37,13,0
10,110,15,54,38,65,43,21,6,0
3,110,25,54,32,104,60,47,10,0
14,109,10,52,39,54,34,14,6,0
21,110,14,62,12,88,31,88,45,3
45,110,17,54,7,74,12,103,63,4
17,110,14,49,41,93,36,13,5,0
10,110,12,54,38,87,40,18,6,0
20,110,30,55,41,88,47,28,7,3
2,110,38,54,33,79,74,57,8,0
11,111,14,54,38,58,41,20,6,0
21,110,10,54,19,97,27,65,36,3
10,110,39,53,38,87,68,45,5,0
6,110,18,54,36,89,50,29,6,0
20,110,10,54,12,88,28,83,44,3
14,110,10,52,40,88,34,11,5,0
21,110,11,47,23,88,28,56,30,3
6,110,14,62,36,88,46,25,6,0
20,110,25,54,24,73,43,67,29,3
20,101,9,41,21,88,28,59,32,3
6,115,10,54,36,65,42,22,6,0
8,110,16,54,37,83,46,25,6,0
20,110,26,54,21,80,44,76,33,3
20,110,25,54,19,86,42,80,35,3
9,114,16,50,38,102,45,22,5,0
20,110,12,54,25,85,29,51,28,3
16,113,14,54,41,99,35,12,5,0
9,112,12,54,38,96,41,18,5,0
7,110,16,43,37,88,46,24,6,0
2,110,9,54,35,100,45,22,5,0
8,110,15,54,37,75,45,24,6,0
14,110,16,54,39,74,40,19,6,0
8,110,8,54,37,70,38,17,6,0
21,110,16,54,42,72,33,12,6,0
21,110,9,54,19,258,26,64,36,3
20,110,11,53,23,58,29,56,30,3
11,110,16,54,39,90,43,20,5,0
15,110,16,53,40,87,39,16,5,0
6,107,14,54,37,101,47,23,5,0
2,110,9,54,32,109,45,30,9,0
10,108,12,54,38,80,39,18,6,0
6,110,33,54,36,64,65,44,6,0
11,110,13,54,38,63,40,19,6,0
2,110,39,52,34,64,75,55,7,0
20,110,12,52,28,83,29,44,24,3
20,110,14,51,15,87,32,80,40,3
21,111,12,54,43,109,30,6,5,0
7,113,17,54,37,88,47,26,6,0
11,110,14,62,39,96,41,17,5,0
2,110,10,54,25,94,46,49,18,0
21,110,17,54,42,75,34,13,6,0
21,110,13,54,43,92,30,6,5,0
21,113,15,54,43,102,32,8,5,0
18,110,17,54,41,60,38,16,6,0
11,111,21,54,39,94,48,24,5,0
10,110,21,54,38,75,49,27,6,0
15,110,19,53,40,87,42,20,5,0
21,110,13,54,43,91,30,6,5,0
20,110,11,54,28,97,29,43,24,3
2,110,16,54,34,91,52,32,7,0
20,110,10,54,11,102,28,86,46,3
18,109,16,54,42,100,36,12,5,0
6,109,14,54,37,90,46,23,5,0
9,113,8,54,37,69,37,17,6,0
9,112,12,55,38,93,42,18,5,0
21,110,17,54,43,100,34,10,5,0
2,110,33,54,33,71,70,52,8,0
20,115,16,54,42,88,35,12,5,0
2,110,11,54,26,85,48,48,17,0
2,109,13,54,33,88,49,32,8,0
21,114,31,56,39,88,48,34,10,3
6,109,9,54,37,93,41,18,5,0
20,110,10,54,11,104,27,86,46,3
20,106,10,53,27,88,28,45,25,3
2,113,14,54,35,88,50,28,5,0
2,110,41,54,35,88,77,55,5,0
29,110,46,54,45,74,54,34,6,0
16,115,18,54,40,88,40,19,6,0
21,111,19,57,43,91,37,13,5,0
10,109,13,54,39,100,41,17,5,0
11,109,16,52,39,85,43,20,5,0
2,110,40,57,35,88,76,54,5,0
11,110,16,54,38,63,43,22,6,0
21,110,14,54,16,68,31,77,39,3
20,110,25,50,38,82,43,31,11,3
6,112,16,55,36,86,48,27,6,0
49,111,19,50,19,88,11,75,49,4
2,110,9,54,30,114,45,35,12,0
2,110,8,53,30,88,44,35,12,0
2,110,9,54,32,82,46,31,9,0
9,112,14,53,37,76,43,22,6,0
10,110,14,53,38,86,43,20,5,0
18,108,17,54,42,88,37,13,5,0
20,110,30,54,41,117,47,28,7,3
11,110,33,54,39,94,60,36,5,0
13,110,19,54,40,112,44,20,5,0
13,110,21,52,39,84,45,24,6,0
16,109,14,54,40,86,36,15,6,0
14,115,20,54,40,118,44,21,5,0
2,110,10,54,31,96,46,34,10,0
43,111,15,55,5,95,12,106,65,4
9,112,10,54,38,89,39,17,5,0
20,110,11,54,25,60,29,51,28,3
11,111,17,54,39,107,44,20,5,0
2,110,8,54,31,73,44,32,10,0
7,110,10,48,37,88,41,18,5,0
3,112,10,54,35,77,45,24,6,0
12,110,19,53,39,86,44,22,5,0
2,110,16,54,28,94,53,48,14,0
10,110,21,55,38,88,49,27,6,0
9,115,19,54,37,75,48,27,6,0
9,110,22,54,38,102,51,28,5,0
16,113,21,54,41,98,42,19,5,0
9,110,20,54,37,66,49,29,6,0
20,110,28,54,34,87,46,45,16,3
15,110,34,47,40,88,57,35,6,0
21,110,14,54,43,107,31,7,5,0
2,110,11,54,19,92,47,66,26,0
6,110,12,53,36,80,45,24,6,0
18,109,23,54,41,64,43,22,6,0
18,110,41,54,41,80,61,39,6,0
14,108,14,54,40,88,37,15,5,0
6,110,16,52,37,89,47,24,5,0
21,110,30,52,41,98,47,28,7,3
2,110,14,58,34,89,49,30,7,0
2,110,12,54,23,83,49,57,21,0
20,110,9,54,15,113,27,75,40,3
21,110,10,54,28,90,28,42,24,3
8,105,14,54,38,105,44,20,5,0
28,114,44,54,45,88,54,32,6,0
9,110,9,54,38,99,38,15,5,0
6,110,16,58,36,84,48,27,6,0
2,110,10,54,13,83,47,81,34,0
18,110,17,54,41,58,36,15,6,0
6,108,9,54,37,109,41,18,5,0
14,110,19,52,40,85,43,20,5,0
12,109,11,54,39,88,37,15,5,0
9,94,21,54,38,88,50,27,5,0
16,110,19,51,41,88,41,18,5,0
2,110,9,51,30,100,45,35,12,0
10,110,13,48,38,88,41,19,6,0
21,110,11,54,37,78,28,20,12,3
21,110,28,54,37,84,46,37,12,3
21,112,17,54,43,89,34,10,5,0
21,111,18,54,43,88,35,11,5,0
21,110,25,54,40,82,42,26,8,3
14,110,14,54,40,96,39,15,5,0
12,110,35,54,39,88,61,38,5,0
13,110,14,51,39,88,38,17,6,0
10,110,18,51,38,88,46,24,6,0
20,110,26,55,42,88,43,22,6,0
18,111,14,54,42,108,34,10,5,0
14,110,11,55,40,90,35,12,5,0
46,110,17,54,15,77,12,83,53,4
6,112,14,54,36,68,45,25,6,0
64,110,40,47,48,88,9,20,23,4
21,110,14,54,18,68,31,71,37,3
13,105,21,54,39,88,46,25,6,0
6,105,10,54,37,88,42,18,5,0
8,110,19,57,37,74,49,28,6,0
20,108,19,53,42,88,37,15,5,0
20,110,29,54,39,94,47,33,9,3
16,113,10,54,40,88,32,11,6,0
47,110,18,47,17,88,11,78,51,4
21,110,11,54,23,75,28,56,30,3
2,110,14,54,24,66,50,56,19,0
6,110,16,54,37,118,48,25,5,0
7,110,39,54,37,88,69,47,6,0
9,110,10,54,37,66,40,19,6,0
17,114,17,54,41,88,37,15,5,0
21,110,12,54,26,103,29,49,26,3
11,111,16,54,38,74,43,22,6,0
2,110,9,54,35,111,45,23,5,0
14,114,16,55,39,85,40,20,6,0
2,110,23,119,23,88,59,68,21,0
62,112,38,54,48,88,9,18,22,4
10,106,9,54,38,87,37,15,6,0
2,110,12,52,25,88,48,51,18,0
20,110,17,58,42,87,35,13,5,0
12,109,8,54,39,88,34,11,5,0
21,110,25,55,40,88,42,26,8,3
20,110,9,49,17,94,27,69,38,3
21,110,31,56,39,88,48,34,10,3
46,110,17,54,15,97,11,83,53,4
6,111,10,54,37,99,42,18,5,0
6,110,17,56,36,81,49,28,6,0
21,110,14,54,22,93,31,61,32,3
9,108,39,54,38,88,68,45,5,0
20,110,25,54,30,88,43,52,21,3
10,107,21,47,39,94,48,24,5,0
9,110,14,54,38,104,44,20,5,0
18,106,16,54,41,63,36,15,6,0
47,110,18,54,18,98,11,76,50,4
20,110,26,54,21,82,44,76,33,3
9,110,9,62,38,88,38,15,5,0
2,110,9,71,29,85,46,38,13,0
3,110,25,54,29,92,60,54,14,0
11,112,19,54,39,94,46,22,5,0
9,110,19,54,38,106,49,25,5,0
9,110,12,54,38,96,42,18,5,0
7,110,9,47,37,88,40,18,5,0
11,111,15,54,39,102,42,18,5,0
14,113,21,54,39,83,46,25,6,0
44,109,16,54,4,88,13,110,66,4
62,110,38,54,49,92,9,16,21,4
21,110,28,54,40,96,46,29,8,3
21,114,29,53,41,88,46,27,7,3
2,110,13,54,32,89,49,35,9,0
2,110,9,54,31,68,45,33,11,0
2,110,37,54,31,100,72,61,11,0
2,110,9,54,34,79,44,25,7,0
2,110,37,54,28,89,72,69,15,0
2,114,9,54,35,82,45,23,6,0
20,110,17,54,43,113,35,11,5,0
2,109,13,54,29,92,49,42,13,0
6,110,12,54,37,89,44,21,5,0
6,110,19,54,37,99,51,28,5,0
21,110,18,54,43,88,35,11,5,0
15,113,16,54,40,88,39,16,5,0
45,110,17,54,8,95,12,100,62,4
20,110,29,54,39,74,47,33,9,3
3,111,27,54,36,104,62,38,5,0
15,108,19,54,40,88,43,20,5,0
16,110,13,54,40,73,35,14,6,0
5,111,23,58,36,88,55,34,6,0
21,114,32,54,36,88,48,43,14,3
12,110,19,58,39,88,45,23,5,0
2,110,11,54,25,98,47,51,18,0
20,110,10,54,36,112,28,22,13,3
10,110,11,53,38,82,39,17,6,0
14,110,28,56,40,90,52,29,5,0
3,114,27,54,34,88,62,44,7,0
21,113,10,54,27,86,28,45,25,3
9,110,40,54,38,88,69,46,5,0
2,110,30,57,33,88,66,49,8,0
7,112,10,62,37,88,41,18,5,0
11,110,16,52,39,88,42,19,5,0
21,110,15,54,43,95,32,8,5,0
8,107,20,54,38,99,50,26,5,0
59,110,35,54,49,89,9,13,19,4
3,107,9,54,20,88,44,62,25,0
13,105,19,54,39,81,43,22,6,0
46,112,18,54,4,61,12,112,67,4
11,110,12,54,39,96,39,15,5,0
13,110,18,57,39,88,43,22,6,0
2,108,10,54,35,109,46,24,5,0
10,115,9,55,39,118,37,13,5,0
6,110,21,54,36,72,54,33,6,0
20,110,10,55,13,60,27,80,43,3
20,110,29,62,38,88,47,35,11,3
20,108,13,52,19,93,31,68,35,3
7,111,19,56,37,88,50,28,5,0
21,110,9,54,19,76,26,64,36,3
9,112,41,53,38,94,70,47,5,0
7,110,17,47,37,88,47,26,6,0
6,113,16,55,36,84,48,27,6,0
9,110,21,53,38,88,50,27,5,0
16,113,12,54,41,107,33,10,5,0
21,110,30,55,41,84,47,28,7,3
2,109,30,44,31,80,66,54,11,0
6,110,19,54,36,65,52,31,6,0
2,110,13,54,36,119,49,24,5,0
21,113,13,54,20,89,30,66,34,3
2,110,28,54,32,110,64,50,9,0
9,110,12,54,38,99,41,18,5,0
20,110,25,59,31,88,43,49,20,3
2,110,11,52,22,97,47,58,22,0
20,111,15,54,42,88,32,11,6,0
20,110,19,50,42,88,37,15,5,0
2,110,10,54,26,87,47,48,17,0
11,112,14,54,39,97,41,18,5,0
17,112,15,54,41,88,35,13,5,0
5,110,14,61,36,88,46,25,6,0
4,112,14,59,36,88,48,26,5,0
2,110,12,54,26,96,49,49,17,0
3,110,10,54,35,58,45,24,6,0
9,108,12,49,38,96,42,18,5,0
9,110,16,54,38,90,46,22,5,0
13,109,17,51,39,88,42,20,6,0
10,111,19,54,38,84,46,25,6,0
12,108,21,54,39,88,46,24,5,0
3,110,8,54,36,100,43,19,5,0
22,105,25,54,43,88,41,18,5,0
10,105,10,54,38,88,38,16,5,0
20,109,31,54,36,88,48,42,13,3
21,110,30,58,41,106,47,29,7,3
10,107,18,55,38,88,46,24,6,0
2,108,42,48,36,95,77,53,5,0
8,110,10,54,38,102,40,16,5,0
45,110,17,54,7,88,12,104,63,4
2,110,13,54,29,82,49,42,13,0
2,110,38,51,28,101,74,70,14,0
10,110,12,54,38,62,39,18,6,0
9,106,26,54,38,88,55,32,5,0
11,110,12,55,39,97,39,15,5,0
4,110,14,62,36,88,48,25,5,0
31,110,42,54,47,100,49,25,5,0
21,109,29,54,43,91,46,22,5,0
6,102,11,48,37,79,43,20,5,0
10,109,14,55,38,67,42,20,6,0
31,107,42,54,46,87,50,28,5,0
2,110,13,54,25,66,49,53,18,0
21,110,10,54,39,101,28,14,10,3
13,109,28,52,39,84,53,32,6,0
9,110,12,54,38,93,42,18,5,0
14,111,35,54,40,89,59,36,5,0
20,110,26,51,21,88,43,76,33,3
14,111,35,54,40,96,59,36,5,0
21,110,11,54,38,97,28,17,11,3
8,110,28,54,37,77,58,37,6,0
