nb.repeat,attendance,difficulty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,class
8,0,0,1,1,2,2,1,1,2,2,2,3,2,4,3,2,3,3,2,3,1,2,3,2,3,2,2,3,3,2,2
8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2
8,0,3,1,2,2,4,2,1,2,1,2,2,2,4,2,1,2,3,3,3,2,3,4,4,4,4,4,4,3,1,2
8,0,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,1,2,2,1,2,2,2,1,1,2,2,2,1,2,3,3,2,3,2,2,3,2,3,2,1,2,2,2,2
8,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,1,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,2,1,3,3,3,3,3,2,2,3,2,2,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3,3,2
8,0,0,0,0,0,1,2,3,1,2,0,1,2,1,0,1,2,2,1,1,1,1,1,2,3,4,2,2,2,3,2
8,0,0,2,1,1,3,3,1,1,1,1,2,0,3,0,1,2,2,0,4,0,2,2,2,3,2,2,3,2,0,2
8,0,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,2,3,3,2,2,2,2,2,2
8,0,0,3,1,0,2,2,1,2,4,2,1,1,2,3,1,1,3,0,0,0,0,2,1,2,1,1,2,1,1,2
8,0,3,2,1,2,1,0,2,3,3,1,2,1,2,1,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2
8,0,3,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,0,3,0,1,0,1,2,0,0,1,0,1,2
8,0,2,3,0,1,2,2,1,3,2,3,2,1,1,1,1,2,2,2,3,4,2,3,2,3,2,1,2,3,3,2
8,0,4,0,2,3,3,3,2,3,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,4,2,0,1,2,2,3,2,3,2,1,1,3,0,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,2
8,0,0,0,0,1,3,0,0,4,3,1,4,2,2,0,2,3,3,1,3,3,3,3,2,2,2,2,2,1,1,2
8,2,0,3,0,2,2,2,0,2,0,0,3,1,3,2,3,3,3,1,3,2,2,3,3,3,1,1,3,2,3,2
8,0,1,4,0,0,0,1,0,2,0,0,0,0,3,0,0,2,1,0,4,0,0,1,1,2,0,0,4,0,4,2
8,0,1,2,1,3,3,3,3,4,3,2,3,3,4,4,4,4,4,3,4,3,4,4,4,4,3,2,3,4,3,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2
8,0,3,2,1,3,3,2,1,1,1,1,1,2,3,2,1,2,3,1,1,0,2,1,0,1,1,1,2,3,1,2
8,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,2,1,3,0,1,3,4,2,2,2,0,0,1,4,3,3,3,3,2,4,2,1,1,3,2,1,2,4,2,0,2
8,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,0,1,1,1,4,3,2,1,4,2,4,3,4,2,3,4,3,2,2,3,1,3,3,2,1,2,4,3,3,2
8,0,2,2,1,1,1,1,2,2,2,3,3,3,4,4,1,1,1,2,2,2,3,3,4,4,4,3,3,3,2,2
8,0,2,2,3,1,3,3,2,0,1,1,2,2,3,1,2,3,3,1,4,2,2,4,3,3,2,1,3,2,1,2
8,0,4,3,2,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,2,2,2,1,4,2,4,4,3,1,3,3,3,2,2,1,4,0,2,3,2,2,0,0,3,4,4,2
8,0,0,0,1,1,3,3,1,3,1,1,1,1,3,2,1,1,3,1,3,1,1,1,1,1,1,1,1,3,1,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,3,3,1,2,3,1,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,1,3,2,3,2
8,0,4,3,0,0,0,0,0,3,2,0,0,0,0,0,1,2,2,0,3,0,0,3,2,0,0,0,0,0,0,2
8,0,4,4,0,0,3,0,0,2,2,1,2,0,3,0,0,0,2,0,1,0,0,0,0,2,0,0,2,3,0,2
8,0,0,2,1,2,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,0,0,3,0,0,3,1,0,0,1,4,2,1,2,4,1,4,1,0,3,3,2,0,0,2,4,0,2
8,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,0,3,3,3,3,2,2,1,1,2,3,3,1,3,3,3,3,4,2,3,4,4,4,2,2,3,2,3,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
8,0,2,2,0,2,2,1,1,3,2,1,2,2,3,1,3,3,3,2,3,2,1,2,1,3,2,2,3,3,1,2
8,0,0,0,0,1,2,3,4,3,2,2,2,1,2,3,4,1,3,2,2,3,1,2,3,1,2,2,3,2,2,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,1,4,2,1,1,3,1,2,2,1,2,2,2,3,2,2,4,4,2,4,3,4,4,3,2,2,3,3,3,2,2
8,1,4,2,0,0,1,1,1,1,3,1,1,1,4,1,2,2,2,2,4,2,2,4,4,4,4,3,3,1,2,2
8,1,1,2,0,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,3,1,1,2,3,2,1,1,2,0,3,2,3,1,2,2,2,1,3,1,2,2,4,4,3,2,4,2,2,2
8,0,1,3,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,1,4,4,4,3,3,3,2,1,4,3,4,2
8,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,4,3,0,1,2,0,2,3,1,1,4,3,3,3,3,3,3,2,4,3,3,4,4,4,4,3,4,3,4,2
8,0,1,2,0,2,4,0,3,4,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2
8,0,1,2,1,1,1,1,1,2,2,1,0,0,4,1,3,3,2,1,4,3,3,4,3,3,2,1,3,2,4,2
8,0,1,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,2,3,2,3,2,2,3,1,2,2,2,1,3,3,3,3,2,3,2,3,3,2,3,3,3,3,2,2,3,2
8,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,2,0,0,0,0,2,0,0,0,0,0,2
8,0,4,2,0,0,3,3,1,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,3,1,0,0,2,2,3,3,2,3,2,3,2,2,3,3,2,3,1,2,3,1,3,1,4,2,3,2,3,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,3,4,4,4,4,4,4,4,4,0,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,0,0,4,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,3,4,2,2,3,2
8,0,2,2,1,1,2,0,1,2,2,2,1,2,2,0,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2
8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,3,0,4,4,0,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,0,2,2
8,0,0,0,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,1,2,3,2,3,1,3,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,3,3,2,1,2,2,2,2,2,3,3,3,2
8,0,0,1,0,3,3,3,2,2,2,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2
8,0,0,0,4,4,4,4,3,3,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2
8,0,1,4,1,1,2,2,1,0,1,2,3,2,3,2,2,1,2,2,2,2,2,2,3,3,1,2,1,1,1,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,1,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,0,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,4,3,1,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,2,3,2,1,2,2,1,4,3,4,3,2,3,3,2,4,4,3,2,3,2,4,4,3,2,3,3,4,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,2,0,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,3,2
8,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,1,0,1,0,0,0,0,0,2
8,2,4,4,1,1,3,2,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2
8,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,1,3,3,0,0,0,0,1,0,1,0,2,0,0,1,1,2,0,1,4,2,1,2,2,3,1,0,2,0,2,2
8,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,3,2,0,0,2,0,0,1,0,0,2,0,1,0,0,1,3,0,3,1,1,0,2,3,0,0,3,3,3,2
8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,2,2,1,2,3,1,1,2,3,1,1,1,4,2,2,3,1,1,4,2,2,3,4,4,1,3,2,1,1,2
8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,3,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,3,4,4,4,4,4,2,4,4,4,4,4,4,1,1,2,2,1,4,0,2,1,4,4,2,3,3,3,3,2
8,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,0,0,2,3,3,3,2,3,3,2,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,1,2,2,1,1,2
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,4,3,2,3,2,3,3,1,2,1,3,2
8,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,2,1,1,1,0,0,0,0,2
8,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,2,1,1,1,1,1,3,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,2
8,2,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,2,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,2,2,0,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
8,2,2,3,1,1,2,2,3,3,2,1,1,0,0,1,1,2,2,3,3,2,1,1,1,2,2,0,1,2,2,2
8,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,1,1,3,1,3,1,1,1,1,1,2
8,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,3,3,3,3,3,3,4,3,4,3,2,2,1,2,2,2,3,3,2,2,2,1,0,1,4,2,2,2
8,2,1,4,4,4,4,3,2,3,3,3,2,3,3,3,3,2,4,1,3,3,3,2,4,4,4,4,4,4,4,2
8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,3,3,1,2,3,1,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,1,4,3,1,2,2,1,2,3,2,2,4,3,4,4,3,3,3,3,3,3,4,4,4,4,3,3,4,3,4,2
8,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,3,3,2,3,3,2,3,2,3,2,2,3,3,2,3,2,3,3,4,3,2,3,4,3,2,3,3,4,3,2
8,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,4,3,1,2,3,3,1,3,2,3,3,2,3,3,2,2,2,1,3,2,3,3,3,3,2,2,2,1,2,2
8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,1,3,2,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,1,2,1,2,3,3,3,2,1,3,1,2,2
8,1,3,3,1,2,2,2,3,2,4,2,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,2
8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
8,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,3,4,4,4,3,4,4,3,2,2
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,3,2,1,3,2,3,4,3,3,3,3,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2
8,0,4,2,1,2,3,2,2,3,3,1,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
8,0,4,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,2,1,2,2,2,1,2,1,2,1,3,3,2,2,1,2,2,3,1,1,2,2,2,3,3,2,2,2
8,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,3,3,3,4,3,2,0,2,2,2,2
8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,3,3,3,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,0,3,2,0,0,3,2,0,1,0,0,2,0,4,0,0,0,0,0,3,0,0,0,2,2,0,0,2,0,0,2
8,0,2,2,2,2,1,3,2,3,1,2,3,3,2,1,3,3,2,1,2,3,2,2,2,3,2,2,3,2,2,2
8,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
8,0,3,2,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2
8,0,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
